,0_ARVI,0_BSI,0_EVI,0_GCI,0_GNDVI,0_NDMI,0_NDRE,0_NDVI,0_NDWI,0_NPCRI,0_OSAVI,0_RVI,0_SAVI,0_SCI,0_SLAVI,1_ARVI,1_BSI,1_EVI,1_GCI,1_GNDVI,1_NDMI,1_NDRE,1_NDVI,1_NDWI,1_NPCRI,1_OSAVI,1_RVI,1_SAVI,1_SCI,1_SLAVI,2_ARVI,2_BSI,2_EVI,2_GCI,2_GNDVI,2_NDMI,2_NDRE,2_NDVI,2_NDWI,2_NPCRI,2_OSAVI,2_RVI,2_SAVI,2_SCI,2_SLAVI,3_ARVI,3_BSI,3_EVI,3_GCI,3_GNDVI,3_NDMI,3_NDRE,3_NDVI,3_NDWI,3_NPCRI,3_OSAVI,3_RVI,3_SAVI,3_SCI,3_SLAVI,4_ARVI,4_BSI,4_EVI,4_GCI,4_GNDVI,4_NDMI,4_NDRE,4_NDVI,4_NDWI,4_NPCRI,4_OSAVI,4_RVI,4_SAVI,4_SCI,4_SLAVI,5_ARVI,5_BSI,5_EVI,5_GCI,5_GNDVI,5_NDMI,5_NDRE,5_NDVI,5_NDWI,5_NPCRI,5_OSAVI,5_RVI,5_SAVI,5_SCI,5_SLAVI,6_ARVI,6_BSI,6_EVI,6_GCI,6_GNDVI,6_NDMI,6_NDRE,6_NDVI,6_NDWI,6_NPCRI,6_OSAVI,6_RVI,6_SAVI,6_SCI,6_SLAVI,7_ARVI,7_BSI,7_EVI,7_GCI,7_GNDVI,7_NDMI,7_NDRE,7_NDVI,7_NDWI,7_NPCRI,7_OSAVI,7_RVI,7_SAVI,7_SCI,7_SLAVI,8_ARVI,8_BSI,8_EVI,8_GCI,8_GNDVI,8_NDMI,8_NDRE,8_NDVI,8_NDWI,8_NPCRI,8_OSAVI,8_RVI,8_SAVI,8_SCI,8_SLAVI,ID
0,-0.031453002244234085,0.0769525095820427,0.09215129152779186,0.4834856688976288,0.18812626600265503,0.03618234395980835,0.05828752741217613,0.09643837064504623,-0.18812628090381622,0.21177928149700165,0.08781991708485694,1.2162131071090698,0.0780843069334662,-0.03618234395980835,0.5931532979011536,-0.027991876006126404,0.13854454457759857,0.10347306694009972,0.6694556474685669,0.24913913011550903,-0.059892747551202774,0.10647488385438919,0.14122526347637177,-0.24913913011550903,0.2821533679962158,0.12226202264659028,1.3313995599746704,0.10320453070811267,0.059892747551202774,0.5871299505233765,0.09146968275308609,0.08134061098098755,0.17037215026667324,1.0276216268539429,0.32787200808525085,-0.0015274874167516828,0.1568484604358673,0.28783392906188965,-0.32787200808525085,0.28461602330207825,0.22355884821246114,1.8406823873519897,0.17098164515787684,0.0015274874167516828,0.7591723799705505,0.08033212274312973,0.058842599391937256,0.17782939421541863,0.9836841821670532,0.3288315534591675,0.028613947331905365,0.20339570939540863,0.26968008279800415,-0.3288315534591675,0.24394084513187408,0.21916954203781217,1.7442781925201416,0.1751541371574993,-0.028613947331905365,0.7604007720947266,0.05270228907465935,0.07806747406721115,0.18907982699082593,0.9235040545463562,0.3158692717552185,0.01095608901232481,0.18842758238315582,0.2404831498861313,-0.3158692717552185,0.2591758966445923,0.2122577537186824,1.6352719068527222,0.18219318768647574,-0.01095608901232481,0.6972659230232239,0.08628255873918533,0.07734817266464233,0.1965595190029687,1.1135410070419312,0.3548051416873932,0.00984834972769022,0.18424101173877716,0.2876719832420349,-0.3548051416873932,0.2802208364009857,0.24069498387251648,1.8200386762619019,0.19612531408136072,-0.00984834972769022,0.7590378522872925,-0.006190441083163023,0.13910172879695892,0.12977761662555046,0.7613776326179504,0.27531492710113525,-0.07130425423383713,0.09786447882652283,0.16624507308006287,-0.27531492710113525,0.2689422070980072,0.1474943704326683,1.4001891613006592,0.1271794528052436,0.07130425423383713,0.5833516716957092,-0.036002662032842636,0.16386336088180542,0.09805656171230957,0.6484315991401672,0.2445463240146637,-0.10646193474531174,0.06972870230674744,0.12438705563545227,-0.2445463240146637,0.2684289515018463,0.11093705146099211,1.284385323524475,0.09621017892710806,0.10646193474531174,0.5364857316017151,-0.04208546131849289,0.16066983342170715,0.09998782390729845,0.6719207167625427,0.2512335479259491,-0.09288837015628815,0.07238631695508957,0.12284615635871887,-0.2512335479259491,0.2835234999656677,0.11179540738973277,1.2803384065628052,0.09915984622788071,0.09288837015628815,0.544042706489563,ID_LNN7BFCVEZKA
1,-0.0070742289535701275,0.16357764601707458,0.07229465769142823,0.5599952340126038,0.21786770224571228,-0.13992854952812195,0.07141345739364624,0.13591733574867249,-0.21786771714687347,0.20757585763931274,0.09601112922015494,1.3376199007034302,0.07088407975866996,0.13992854952812195,0.5207229256629944,0.2996487319469452,-0.0826386883854866,0.3044765437107817,1.8631505966186523,0.4710153341293335,0.1685761958360672,0.3247314393520355,0.49962547421455383,-0.4710153341293335,0.199649378657341,0.38710253888754703,3.1542680263519287,0.29358294699440746,-0.1685761958360672,1.1798746585845947,0.9496121406555176,-0.6681773662567139,0.7067113267071041,11.198661804199219,0.848397433757782,0.6862900257110596,0.7053989171981812,0.974478542804718,-0.848397433757782,0.9632996916770935,0.818157758833095,77.37019348144531,0.6666573026032874,-0.6862900257110596,11.217220306396484,0.8564012050628662,-0.6477177739143372,0.7525992683349482,9.851534843444824,0.8189554810523987,0.691310703754425,0.7268619537353516,0.9202920794487,-0.8189554810523987,0.05586366727948189,0.7911774051014331,399.2177429199219,0.6600922429710862,-0.691310703754425,9.084494590759277,0.9364045858383179,-0.6929158568382263,0.7656453312360649,14.275559425354004,0.8736364245414734,0.7135993838310242,0.7840123772621155,0.9668823480606079,-0.8736364245414734,0.46381884813308716,0.8321563562192512,84.56263732910156,0.6949714874269783,-0.7135993838310242,12.321089744567871,0.7134137153625488,-0.5006112456321716,0.6908855782194555,5.554492950439453,0.7295501232147217,0.5779250860214233,0.6294350624084473,0.8340415358543396,-0.7295501232147217,0.11297131329774857,0.7241697114887164,12.122692108154297,0.6103436626407609,-0.5779250860214233,4.675442695617676,0.5039482116699219,-0.2838001847267151,0.5211408110592394,3.408848285675049,0.6058502197265625,0.3724042475223541,0.46807432174682617,0.6714466214179993,-0.6058502197265625,0.13609877228736877,0.5668361046352043,6.061567783355713,0.4646266311168095,-0.3724042475223541,2.4498181343078613,0.11721698939800262,0.0774829164147377,0.2037614444282323,1.20123291015625,0.33619245886802673,-0.032599903643131256,0.18922381103038788,0.282602995634079,-0.33619245886802673,0.20654405653476715,0.23441463161008155,2.123140573501587,0.18899928444134043,0.032599903643131256,0.8139755129814148,-0.04940960556268692,0.18887469172477722,0.06887218676273722,0.5355051159858704,0.21115049719810486,-0.15646852552890778,0.06730275601148605,0.09390111267566681,-0.21115049719810486,0.24665628373622894,0.08057029287715681,1.2073965072631836,0.06710950727395522,0.15646852552890778,0.46015578508377075,ID_ZMB4I2ZXYE4X
2,-0.05216439813375473,0.13621695339679718,0.03463134738220627,0.29510247707366943,0.12857116758823395,-0.11072342097759247,-0.007693422492593527,0.04540761932730675,-0.12857116758823395,0.17209571599960327,0.03782428316431509,1.095292329788208,0.03074484194826874,0.11072342097759247,0.4719666838645935,-0.043792564421892166,0.15612487494945526,0.04066471244962391,0.3535720705986023,0.14978642761707306,-0.14806002378463745,-0.015490532852709293,0.05657603591680527,-0.14978642761707306,0.16994714736938477,0.04637222620739747,1.122530460357666,0.036935365082035154,0.14806002378463745,0.4566943943500519,-0.05629443749785423,0.1551971137523651,0.023959748692030144,0.24941496551036835,0.1097334623336792,-0.1448192149400711,-0.03653181344270706,0.03721749037504196,-0.109733447432518,0.1699426770210266,0.028996205596008566,1.0773637294769287,0.022137983491696357,0.1448192149400711,0.45342111587524414,-0.00026073952903971076,0.14661568403244019,0.0760456842303007,0.42078039050102234,0.1725502759218216,-0.14702534675598145,-0.030816106125712395,0.11248069256544113,-0.1725502759218216,0.1459675431251526,0.0885548632789546,1.2535593509674072,0.06805307202911148,0.14702534675598145,0.47812873125076294,0.011236236430704594,0.03167635574936867,0.10340897167091034,0.3861914277076721,0.1601153314113617,0.03534625098109245,0.04103966802358627,0.10835437476634979,-0.1601153314113617,0.11316131055355072,0.0883630617028381,1.2456790208816528,0.07080948714145484,-0.03534625098109245,0.5948271751403809,-0.011496080085635185,0.12039520591497421,0.08798063924393634,0.40389275550842285,0.16723047196865082,-0.09270663559436798,0.012347273528575897,0.10575435310602188,-0.167230486869812,0.16445080935955048,0.09099549398446957,1.2372524738311768,0.075981176407716,0.09270663559436798,0.5133623480796814,-0.04488125070929527,0.13145135343074799,0.050954307355172486,0.35136502981185913,0.14886920154094696,-0.10597465932369232,0.024741755798459053,0.0547684021294117,-0.14886920154094696,0.16873042285442352,0.04905113408522276,1.1177899837493896,0.042764633228728983,0.10597465932369232,0.47047293186187744,-0.05733133852481842,0.13826729357242584,0.05686733339436347,0.3765961229801178,0.15812624990940094,-0.095054492354393,0.05651798099279404,0.05657103285193443,-0.15812624990940094,0.2028043419122696,0.05308586915155444,1.1204181909561157,0.048835649716483014,0.095054492354393,0.4757155478000641,-0.03764604777097702,0.12851198017597198,0.08694782204576891,0.45015233755111694,0.18180778622627258,-0.08421757817268372,0.059757743030786514,0.08381272107362747,-0.1818077713251114,0.19732442498207092,0.07930575979790119,1.1852587461471558,0.07370301485132728,0.08421757817268372,0.48272547125816345,ID_OFRXD08BLP3X
3,-0.027859555557370186,0.11120817065238953,0.05570299370643474,0.4861425459384918,0.19440343976020813,-0.05720479041337967,0.03129751607775688,0.09772657603025436,-0.19440343976020813,0.19504784047603607,0.07267898467225307,1.2172636985778809,0.05437958415994667,0.05720479041337967,0.5626167058944702,0.12256713956594467,0.04436950385570526,0.20539819520244612,1.2168126106262207,0.3712497353553772,0.04168471693992615,0.19847472012043,0.32000839710235596,-0.3712497353553772,0.25773733854293823,0.25905554886524357,2.007009744644165,0.2041183191346948,-0.04168471693992615,0.8015555143356323,0.6118422150611877,-0.335801899433136,0.5935533654472223,4.085424423217773,0.6041890382766724,0.381809800863266,0.5089782476425171,0.7273877859115601,-0.6041890978813171,0.04758017510175705,0.6115051022271334,12.14663314819336,0.5021735305466524,-0.381809800863266,2.8253722190856934,0.5101931095123291,-0.22114624083042145,0.4789160355287591,2.990882396697998,0.5922396779060364,0.2968653738498688,0.4353173077106476,0.6844980120658875,-0.5922396779060364,0.15524782240390778,0.5557352109868436,5.64272403717041,0.4388885332383766,-0.2968653738498688,1.9395829439163208,0.5488446950912476,-0.23920637369155884,0.5377255271748916,3.4262359142303467,0.6290901303291321,0.31742605566978455,0.46706414222717285,0.7209233045578003,-0.6290901303291321,0.20701345801353455,0.6068678065695196,6.3256330490112305,0.49641752538587663,-0.31742605566978455,2.0543322563171387,0.4815071225166321,-0.21691560745239258,0.4178294464905705,3.1122117042541504,0.5932824611663818,0.30716076493263245,0.43037843704223633,0.6582800149917603,-0.5932824611663818,0.19783034920692444,0.5136188814676033,5.849957466125488,0.3976579317252783,-0.30716076493263245,2.0112481117248535,0.04138348996639252,0.11811145395040512,0.13396988796780923,0.9636993408203125,0.31125885248184204,-0.05457909032702446,0.12521043419837952,0.2156815528869629,-0.31125885248184204,0.2611827254295349,0.172374219626845,1.651674509048462,0.13435329198018026,0.05457909032702446,0.6573214530944824,0.234436497092247,-0.011137439869344234,0.31434281931744135,1.8067322969436646,0.4486141800880432,0.07824868708848953,0.31291744112968445,0.4235707223415375,-0.4486141800880432,0.18999522924423218,0.35439042747755967,2.786494255065918,0.2879809941761675,-0.07824868708848953,1.0313913822174072,0.7547067403793335,-0.3767555356025696,0.6923501144956633,7.5893354415893555,0.7892102599143982,0.4240719974040985,0.7198736667633057,0.8620237112045288,-0.7892102599143982,0.13968753814697266,0.7431151241313708,14.094197273254395,0.6217810354090373,-0.4240719974040985,3.592637777328491,ID_IQ4IS9AL13PV
4,0.013126933015882969,0.1092999204993248,0.11559977472019889,0.5631110072135925,0.215631902217865,-0.07330068945884705,0.09808743000030518,0.14584830403327942,-0.215631902217865,0.17375719547271729,0.12427369577235174,1.357771635055542,0.10278246052106732,0.07330068945884705,0.5744113922119141,-0.00342782330699265,0.09897580742835999,0.10270905753491287,0.5138956308364868,0.20041321218013763,-0.05038967728614807,0.10365848243236542,0.12478849291801453,-0.20041321218013763,0.1789030283689499,0.10794713673543355,1.2939238548278809,0.09065438640453696,0.05038967728614807,0.572809636592865,0.04575931280851364,0.04006047919392586,0.17432884536578375,0.7565864324569702,0.27446499466896057,0.04765158146619797,0.22999799251556396,0.20392541587352753,-0.2744649648666382,0.19083969295024872,0.18002089828507198,1.5123273134231567,0.15438334640299517,-0.04765158146619797,0.7074971199035645,0.05239624157547951,0.046432480216026306,0.17740974089082803,0.6963818073272705,0.25645196437835693,0.01854531280696392,0.16554078459739685,0.19714626669883728,-0.25645196437835693,0.1573532223701477,0.17409745634859955,1.4939582347869873,0.1493612495277376,-0.01854531280696392,0.6566420793533325,0.055390119552612305,0.04387449473142624,0.18040868294415802,0.688140332698822,0.252317875623703,0.02101871371269226,0.16093745827674866,0.19883352518081665,-0.252317875623703,0.15642186999320984,0.17600563225077046,1.5162774324417114,0.15143686580554586,-0.02101871371269226,0.6699232459068298,0.09070746600627899,0.02986498922109604,0.22123866307236406,0.7907938361167908,0.2824660539627075,0.04205291345715523,0.20688681304454803,0.25415048003196716,-0.2824660539627075,0.1652401238679886,0.2228083818086165,1.6833912134170532,0.18971030771651443,-0.04205291345715523,0.7200531363487244,0.05314280837774277,0.06231076642870903,0.18360906265952137,0.6238826513290405,0.23631423711776733,-0.023621806874871254,0.14696365594863892,0.18320207297801971,-0.23631423711776733,0.12842640280723572,0.16472522963533576,1.4563381671905518,0.14415665797760507,0.023621806874871254,0.6292025446891785,0.02233852818608284,0.10297983884811401,0.14270509387549357,0.5509299635887146,0.21572189033031464,-0.06762480735778809,0.12028731405735016,0.15661276876926422,-0.21572190523147583,0.16282810270786285,0.13895719747985338,1.3718392848968506,0.11982838166148767,0.06762480735778809,0.5727241635322571,0.0784120112657547,0.05948532745242119,0.2183966354436778,0.7800997495651245,0.2771582007408142,-0.010059221647679806,0.19118186831474304,0.23155885934829712,-0.2771582007408142,0.15317849814891815,0.20733240684617113,1.609331488609314,0.1805898272268328,0.010059221647679806,0.6722939610481262,ID_X7ZL15DE59SA
5,-0.05966827645897865,0.16008034348487854,0.05902649275717026,0.5428914427757263,0.21337047219276428,-0.09792231023311615,0.04042857512831688,0.08756974339485168,-0.21337048709392548,0.2635754346847534,0.0730553998924271,1.1921674013137817,0.059385364048884726,0.09792231023311615,0.5012196898460388,0.14824974536895752,0.030607277527451515,0.21758897536648203,1.3379473686218262,0.39240768551826477,0.05807003006339073,0.20179180800914764,0.3510565459728241,-0.39240768551826477,0.2630079984664917,0.2794549111370256,2.1737961769104004,0.2168918789466288,-0.05807003006339073,0.8516048789024353,0.721068263053894,-0.43880924582481384,0.7365290840562836,4.687427997589111,0.7009313702583313,0.5070293545722961,0.5416601300239563,0.8419873118400574,-0.7009313702583313,0.18820224702358246,0.7519815859973705,11.657210350036621,0.6530809246854616,-0.5070293545722961,3.858372449874878,0.03844676911830902,0.10544238984584808,0.1467794098768835,1.0129659175872803,0.3353160619735718,-0.02437129057943821,0.10548458993434906,0.22715747356414795,-0.3353160619735718,0.27413806319236755,0.18562348465335426,1.588602066040039,0.14806072090126093,0.02437129057943821,0.6603931784629822,0.004343556240200996,0.12910892069339752,0.1342279980899189,0.8118489384651184,0.2886032462120056,-0.053769487887620926,0.09638307988643646,0.18363843858242035,-0.2886032462120056,0.2763007879257202,0.15904291696429043,1.4507381916046143,0.13383346563410395,0.053769487887620926,0.5842929482460022,0.04246661067008972,0.07553888112306595,0.16809205190006382,0.937229335308075,0.3153144121170044,0.011863961815834045,0.13508205115795135,0.22082795202732086,-0.315314382314682,0.24889838695526123,0.18933236855898777,1.5913406610488892,0.15881610575508603,-0.011863961815834045,0.6779195070266724,0.14176298677921295,0.030712971463799477,0.25775814266646735,1.3151772022247314,0.3862062692642212,0.051943182945251465,0.22464421391487122,0.3351641297340393,-0.3862062692642212,0.2335822880268097,0.2862206527207407,2.089261054992676,0.23831011214914952,-0.051943182945251465,0.8247119784355164,0.5277790427207947,-0.2721092104911804,0.591121552351512,4.139216899871826,0.6608983874320984,0.3514622747898102,0.5831612944602966,0.694606363773346,-0.6608984470367432,0.09135062992572784,0.6016919937792661,6.097947597503662,0.5060859705450322,-0.3514622747898102,2.255861520767212,0.2879210412502289,-0.08123590797185898,0.3755160918158656,3.067814350128174,0.5003211498260498,0.15655629336833954,0.3596775531768799,0.4483807682991028,-0.5003211498260498,0.23127228021621704,0.39584670905574604,4.5230712890625,0.3396058023259713,-0.15655629336833954,1.6341798305511475,ID_NP353BLDH5VB
6,-0.086249440908432,0.15582972764968872,0.041328852510711535,0.7672297954559326,0.21991954743862152,-0.058434225618839264,0.06330408155918121,0.07257784903049469,-0.21991954743862152,0.36725059151649475,0.0530744922963704,1.1661489009857178,0.0411352695313984,0.058434225618839264,0.5203508138656616,-0.06285233050584793,0.10394001752138138,0.0360339083257925,0.28883761167526245,0.12497720867395401,-0.034287646412849426,0.04821864143013954,0.043126050382852554,-0.1249772235751152,0.19721342623233795,0.03777332012615029,1.0910518169403076,0.0321913457633933,0.034287646412849426,0.5213218927383423,-0.05634211748838425,0.049550190567970276,0.0001840259950944157,0.15070922672748566,0.06479471921920776,0.024522332474589348,0.05844173952937126,0.008713340386748314,-0.06479471176862717,0.13698133826255798,0.007088096947809796,1.019563913345337,0.005505433004998521,-0.024522332474589348,0.5311480164527893,-0.06049780920147896,0.10108593106269836,0.03290709329849289,0.29407012462615967,0.12621811032295227,-0.03304821252822876,0.04920303076505661,0.042360663414001465,-0.12621811032295227,0.19093048572540283,0.03593555811418248,1.0905007123947144,0.029660876230936595,0.03304821252822876,0.5270195603370667,-0.032417573034763336,0.0648602768778801,0.06089421388289564,0.31390413641929626,0.13244974613189697,-0.0039035945665091276,0.03616653010249138,0.05665737763047218,-0.13244974613189697,0.1426515281200409,0.050310629661029053,1.1244653463363647,0.043572881168139406,0.0039035945665091276,0.5529826879501343,-0.050039034336805344,0.08363122493028641,0.03570378253740213,0.2755822539329529,0.11872760951519012,-0.019861452281475067,0.04867367446422577,0.042750585824251175,-0.11872760951519012,0.16655410826206207,0.03738897718921087,1.0916796922683716,0.0317840648495684,0.019861452281475067,0.534407913684845,-0.05680183321237564,0.08290142565965652,0.04155661788511532,0.23160608112812042,0.10327531397342682,-0.0143828634172678,0.06392953544855118,0.03331131115555763,-0.10327531397342682,0.1667051464319229,0.03163654948820631,1.069320559501648,0.029711613485528393,0.0143828634172678,0.516047477722168,-0.05586707592010498,0.07728118449449539,0.06142797831902051,0.33707377314567566,0.14182569086551666,0.010337968356907368,0.1183420717716217,0.04884214699268341,-0.14182570576667786,0.18838456273078918,0.04811022203700989,1.1040868759155273,0.04730511998761076,-0.010337968356907368,0.5239406824111938,-0.07542481273412704,0.08117751777172089,0.02674339606395919,0.25270551443099976,0.11015933007001877,0.015345258638262749,0.12332504987716675,0.018963392823934555,-0.11015933007001877,0.19132710993289948,0.018866187061674554,1.039753794670105,0.018857565738170556,-0.015345258638262749,0.5154188871383667,ID_P68IT5PQBWN4
7,-0.008111516945064068,0.05027591437101364,0.12500674230645772,0.7625129818916321,0.26239123940467834,0.09220212697982788,0.11403492093086243,0.14349053800106049,-0.26239123940467834,0.24267257750034332,0.1292539219060193,1.3437782526016235,0.11353665244612998,-0.09220212697982788,0.6687263250350952,-0.006866059731692076,0.09734950214624405,0.13819347574221968,0.9556239247322083,0.32241883873939514,0.015577607788145542,0.1695961207151413,0.18086788058280945,-0.32241883873939514,0.30695241689682007,0.16181892117742572,1.4422721862792969,0.14081327585901102,-0.015577607788145542,0.6651207804679871,0.034006357192993164,0.06342152506113052,0.12088998737952968,0.6229917407035828,0.2254185527563095,-0.0033165933564305305,0.13018210232257843,0.17124535143375397,-0.2254185527563095,0.18095052242279053,0.14068270783102288,1.4325146675109863,0.11244526891561078,0.0033165933564305305,0.6177441477775574,0.14586582779884338,-0.007949688471853733,0.2358746440592805,1.281459927558899,0.3885584771633148,0.11177346855401993,0.27327272295951843,0.3445407450199127,-0.3885584771633148,0.22746041417121887,0.27808100245637046,2.0572476387023926,0.22579910346828047,-0.11177346855401993,0.8583393692970276,0.15208767354488373,-0.007455278653651476,0.2963265509619402,1.5245057344436646,0.4321775436401367,0.11969485878944397,0.3245146870613098,0.3615337312221527,-0.4321775436401367,0.26216065883636475,0.32327521077134436,2.133887767791748,0.28126832004985663,-0.11969485878944397,0.8811783194541931,0.17615918815135956,-0.021719742566347122,0.29494519900144067,1.344054937362671,0.40101927518844604,0.12390556186437607,0.2926608622074127,0.3788120448589325,-0.40101927518844604,0.22531841695308685,0.3269372185231805,2.22912859916687,0.2743560354502817,-0.12390556186437607,0.9317635297775269,0.02513066865503788,0.10703062266111374,0.1573016155258992,0.8749436140060425,0.2998336851596832,-0.03241325542330742,0.19218868017196655,0.20107486844062805,-0.29983365535736084,0.2546970248222351,0.17713539773275863,1.5158497095108032,0.151692594223625,0.03241325542330742,0.6204418540000916,-0.0256794560700655,0.13634775578975677,0.10643968720457724,0.6472894549369812,0.24400396645069122,-0.07197848707437515,0.12447576969861984,0.12963613867759705,-0.24400396645069122,0.24860964715480804,0.11621005078863782,1.2981520891189575,0.1013895088783345,0.07197848707437515,0.5486624240875244,-0.026005731895565987,0.12276166677474976,0.11836940045443684,0.6621663570404053,0.24851296842098236,-0.04142048954963684,0.14795362949371338,0.13626037538051605,-0.24851296842098236,0.2635810673236847,0.12567476791531823,1.3161967992782593,0.11323339013760421,0.04142048954963684,0.576882541179657,ID_7H8Z9T4K19RP
8,0.031856510788202286,0.18552559614181519,0.12070402654601864,0.958189845085144,0.3238496780395508,-0.15616102516651154,0.10712211579084396,0.20837363600730896,-0.3238496780395508,0.2461104542016983,0.16056385088002756,1.5301322937011719,0.12174735900096385,0.15616102516651154,0.5713687539100647,0.34237346053123474,0.02003803290426731,0.3753399467286994,2.296717643737793,0.5323421955108643,0.02526724897325039,0.3295729160308838,0.5462017059326172,-0.5323421955108643,0.20559217035770416,0.4457782918166541,3.4934699535369873,0.35369000487303004,-0.02526724897325039,1.0868525505065918,0.7351494431495667,-0.34152403473854065,0.6696738228460071,6.3875837326049805,0.7615523338317871,0.3968908488750458,0.48750001192092896,0.8527246117591858,-0.7615523338317871,0.3133208155632019,0.7400409174776424,12.579999923706055,0.6233466515930125,-0.3968908488750458,3.4833860397338867,0.15864892303943634,0.10374905169010162,0.2164928011478298,1.7197809219360352,0.437486469745636,-0.05345013365149498,0.19672174751758575,0.3561878502368927,-0.437486469745636,0.261994332075119,0.2765724241070322,2.368919610977173,0.2121551971887363,0.05345013365149498,0.7930463552474976,-0.05447937175631523,0.22016657888889313,0.059599673994536584,0.8209308385848999,0.28880566358566284,-0.17068728804588318,0.09128472208976746,0.12190650403499603,-0.28880563378334045,0.3210744559764862,0.08922825179753253,1.2802033424377441,0.06504651531536058,0.17068728804588318,0.4569149315357208,-0.04998825117945671,0.1896544098854065,0.06387321010109846,0.7095388174057007,0.2614216208457947,-0.13581334054470062,0.07150304317474365,0.11490319669246674,-0.2614216208457947,0.29072538018226624,0.08829350139366646,1.259774088859558,0.06712518780786865,0.13581334054470062,0.49078795313835144,0.08001091331243515,0.0681605115532875,0.18694126111618078,0.9727029204368591,0.32538753747940063,0.00424868194386363,0.17063210904598236,0.25936052203178406,-0.325387567281723,0.2176671326160431,0.21666021858713325,1.7229526042938232,0.17595783969046602,-0.00424868194386363,0.7065700888633728,0.5122715830802917,-0.23676246404647827,0.5578904869228508,3.5387792587280273,0.631000816822052,0.30897676944732666,0.5520933866500854,0.6825845241546631,-0.631000816822052,0.0905458852648735,0.5817553580180055,5.608069896697998,0.4814285360496758,-0.30897676944732666,2.093090295791626,0.5367059707641602,-0.22355212271213531,0.5528913765553966,4.268870830535889,0.641507625579834,0.2840668559074402,0.5327035188674927,0.6846428513526917,-0.641507625579834,0.15949225425720215,0.5904291911219208,7.478775978088379,0.4942988002200175,-0.2840668559074402,2.398188352584839,ID_SXUS5SG4PCKK
9,0.07301348447799683,0.13253015279769897,0.16583117101673703,1.171088457107544,0.36488285660743713,-0.0783490240573883,0.17240434885025024,0.264361172914505,-0.36488285660743713,0.26170334219932556,0.21220338754474552,1.755700945854187,0.16609861254254932,0.0783490240573883,0.6653839945793152,0.07058779895305634,0.10217368602752686,0.16823118494369396,1.1797325611114502,0.36910271644592285,-0.020786011591553688,0.17913629114627838,0.27336204051971436,-0.36910271644592285,0.2923041880130768,0.22039851203035754,1.7613563537597656,0.1729773159714787,0.020786011591553688,0.7009326815605164,0.3350280225276947,-0.08492965996265411,0.3381816580644047,2.3077785968780518,0.5326178073883057,0.17638075351715088,0.3392826020717621,0.545835018157959,-0.5326178073883057,0.25935274362564087,0.43097401074525843,3.420619010925293,0.3320007679971128,-0.17638075351715088,1.3348091840744019,0.43995997309684753,-0.20473960041999817,0.4438832851162361,3.2082417011260986,0.6123561263084412,0.29865074157714844,0.4412194490432739,0.6305667757987976,-0.6123561263084412,0.17842045426368713,0.5148633114030357,4.457756996154785,0.4087126428603554,-0.29865074157714844,1.7465736865997314,0.4436688721179962,-0.23558081686496735,0.45455650784137286,3.3578176498413086,0.6265066862106323,0.34703126549720764,0.47198373079299927,0.6403626203536987,-0.6265066862106323,0.2280336171388626,0.5322961074155376,4.572147846221924,0.42965271115619186,-0.34703126549720764,1.8976972103118896,0.4661523401737213,-0.25136587023735046,0.5009188774733194,3.330415725708008,0.6233538389205933,0.3635692596435547,0.48522132635116577,0.6602823734283447,-0.6233538389205933,0.25120118260383606,0.5658859415754786,4.946730613708496,0.4706074323892052,-0.3635692596435547,2.036245107650757,0.27704691886901855,-0.06315986812114716,0.3376250542576109,2.2129931449890137,0.46667295694351196,0.1404818743467331,0.2914049029350281,0.4499427080154419,-0.46667295694351196,0.2062118649482727,0.3809289339267835,3.548089027404785,0.31302642353626825,-0.1404818743467331,1.2025009393692017,0.11598816514015198,0.04643397033214569,0.23315205675849252,1.232404351234436,0.37808936834335327,0.035979028791189194,0.2251674383878708,0.3099011182785034,-0.37808936834335327,0.23429028689861298,0.2651521012570731,1.9276118278503418,0.22017881202665346,-0.035979028791189194,0.7979643940925598,0.3886253833770752,-0.132827490568161,0.44552776830804525,2.643446207046509,0.5595091581344604,0.2199043333530426,0.4282054603099823,0.5845547914505005,-0.5595091581344604,0.21544475853443146,0.4984202314918182,4.2044501304626465,0.4123599300944292,-0.2199043333530426,1.5609753131866455,ID_LGYKT204VNP1
