0_ARVI,0_BSI,0_EVI,0_GCI,0_GNDVI,0_NDMI,0_NDRE,0_NDVI,0_NDWI,0_NPCRI,0_OSAVI,0_RVI,0_SAVI,0_SCI,0_SLAVI,1_ARVI,1_BSI,1_EVI,1_GCI,1_GNDVI,1_NDMI,1_NDRE,1_NDVI,1_NDWI,1_NPCRI,1_OSAVI,1_RVI,1_SAVI,1_SCI,1_SLAVI,2_ARVI,2_BSI,2_EVI,2_GCI,2_GNDVI,2_NDMI,2_NDRE,2_NDVI,2_NDWI,2_NPCRI,2_OSAVI,2_RVI,2_SAVI,2_SCI,2_SLAVI,3_ARVI,3_BSI,3_EVI,3_GCI,3_GNDVI,3_NDMI,3_NDRE,3_NDVI,3_NDWI,3_NPCRI,3_OSAVI,3_RVI,3_SAVI,3_SCI,3_SLAVI,4_ARVI,4_BSI,4_EVI,4_GCI,4_GNDVI,4_NDMI,4_NDRE,4_NDVI,4_NDWI,4_NPCRI,4_OSAVI,4_RVI,4_SAVI,4_SCI,4_SLAVI,5_ARVI,5_BSI,5_EVI,5_GCI,5_GNDVI,5_NDMI,5_NDRE,5_NDVI,5_NDWI,5_NPCRI,5_OSAVI,5_RVI,5_SAVI,5_SCI,5_SLAVI,ID,Target
0.010188833038989296,0.1603906735166262,0.12353761393007755,0.5885286783042396,0.22736030828516376,-0.1311167945439045,0.06343906510851419,0.1662661631765648,-0.22736030828516388,0.21778372054153436,0.14117430270541922,1.398847104035136,0.11630823416404293,0.1311167945439045,0.5280281836079163,-0.005915531710001335,0.17190006876002745,0.11028068427171567,0.579214195183777,0.22457002457002456,-0.13726847844902199,0.06450234942332336,0.1537037037037037,-0.2245700245700246,0.23974228552051544,0.13010810810810813,1.363238512035011,0.1068669527896996,0.13726847844902199,0.5189504373177843,-0.025438379846875817,0.1703984021864817,0.09524422421005209,0.5740412979351031,0.22301168920467568,-0.133625588569573,0.05873015873015873,0.12478920741989882,-0.2230116892046756,0.23792486583184258,0.10824716267339214,1.2851637764932562,0.09113300492610835,0.133625588569573,0.5050160893431762,-0.04485616772306189,0.20325368581596334,0.07991152096703845,0.52819332566168,0.20892125625853436,-0.1738724727838258,0.02945736434108527,0.10689727026463847,-0.20892125625853433,0.2587371512481645,0.09299578059071732,1.2393840410639292,0.07852842126747629,0.1738724727838258,0.4702549575070822,-0.05147058823529409,0.18748154709182158,0.06797583081571,0.4452709883103083,0.1820947414167753,-0.1585460170146945,0.028938906752411574,0.08626198083067092,-0.1820947414167753,0.23809523809523808,0.07583535108958839,1.188811188811189,0.06474820143884896,0.1585460170146945,0.4625850340136054,-0.0655021834061135,0.18538256566425576,0.058993498675656175,0.43465045592705187,0.17852684144818975,-0.14441087613293052,0.020356692487840028,0.07435508345978756,-0.17852684144818978,0.2551440329218107,0.0661699650756694,1.160655737704918,0.05724299065420563,0.14441087613293052,0.4588464031108231,ID_SJ098E7S2SY9,0
0.1013293943870014,0.0755687806087658,0.2063208544453759,0.9507352941176468,0.3222028407675056,-0.02989304323978426,0.14230355220667384,0.27120268327743174,-0.32220284076750555,0.17180277349768874,0.22741946657429848,1.744247205785667,0.185088293001962,0.02989304323978426,0.6998153521498285,0.03873709775349125,0.04966114876124876,0.15580031977260617,0.5429497568881687,0.21351179094964945,0.01981788966256026,0.14918016296147268,0.18138572905894518,-0.21351179094964953,0.16411764705882353,0.15809168609168614,1.4431531076301163,0.13375699034062027,-0.01981788966256026,0.6687741482262031,0.05125884920423698,0.05763908769920785,0.18892392188771362,0.5467376214715409,0.21468156627600618,0.004356971153846154,0.13142083439113142,0.20007180683960146,-0.21468156627600618,0.1655767721684541,0.18029705041489433,1.5002244165170557,0.15815240527884206,-0.004356971153846154,0.6951232192991578,0.09913006121791432,0.03370786516853928,0.2523200840483278,0.8097186700767263,0.2881849626797743,0.023282718727404193,0.15705992968686125,0.2557231588287489,-0.2881849626797742,0.14091403699673558,0.23103800967519003,1.687172150691464,0.20324400564174894,-0.023282718727404193,0.7611057330321609,-0.007495069033530595,0.10760363555752603,0.12847706199624265,0.48884026258205693,0.19641287146122735,-0.04081201099598224,0.12649006622516556,0.14237743451981194,-0.19641287146122735,0.2208413001912046,0.13018528321863415,1.3320281910728269,0.11610076670317632,0.04081201099598224,0.6273858921161826,-0.019600487667635724,0.10038294393528682,0.08934356351236147,0.3098989898989899,0.1341612733951373,-0.06266714853632092,0.0743993371996686,0.08791946308724832,-0.1341612733951373,0.15585796300233892,0.08040211640211639,1.1927888153053716,0.07171532846715328,0.06266714853632092,0.5414161656646627,ID_I5DS1NLN2WM8,1
0.01764815158833361,0.12923223652837393,0.1423814165042235,0.5789618995030368,0.22449416550690504,-0.0782496575066484,0.05351386202450032,0.18100154878678368,-0.22449416550690499,0.2271039603960396,0.15781761738455563,1.4420070600100856,0.1335788671577343,0.0782496575066484,0.5826202118989404,0.01761658031088087,0.10821855607688816,0.1384782682570429,0.543455497382199,0.21366817620419926,-0.06509157218742567,0.09428359317000742,0.1604014957685495,-0.21366817620419926,0.18368479467258603,0.14150576261038766,1.382090951711205,0.1212677313758556,0.06509157218742567,0.5665961945031712,-0.016890801506186114,0.13330487978375302,0.10511089681774351,0.5009950248756219,0.20031828128108214,-0.08968846647054386,0.05342178770949721,0.12156133828996282,-0.20031828128108217,0.20715197956577266,0.10868767908309457,1.2767668218366484,0.09450867052023124,0.08968846647054386,0.5557704706640877,0.011119248951328275,0.06897185948133158,0.0961404347739454,0.3528050896471948,0.14995083579154375,-0.03377052566353403,0.03346956809897272,0.11500417113574067,-0.14995083579154375,0.1203983101991551,0.09657492882408762,1.2598976568812281,0.07870697623837744,0.03377052566353403,0.5803250217094653,-0.03284707750322516,0.14109456243941132,0.09058839911500316,0.4915769770706597,0.1972955207061696,-0.09696154118563638,0.042177538008827856,0.10113135849382503,-0.19729552070616957,0.2137609329446064,0.09191149604168074,1.2250192159877018,0.08139858195467815,0.09696154118563638,0.5294410763225645,-0.01688029020556224,0.12805113465745785,0.10721325025432352,0.4321335646140503,0.17767674066149594,-0.08877698834241567,0.04212685389712843,0.11373408650198129,-0.17767674066149594,0.19264805990469708,0.10390013943297259,1.2566590563165907,0.09256209688486348,0.08877698834241567,0.5261271307949658,ID_JBRO8Z453K1J,1
-0.03215965425193853,0.16196136701337302,0.07368892255776312,0.40617848970251713,0.16880646695197338,-0.13852624200473146,0.031256555485630375,0.09536541889483066,-0.16880646695197332,0.20153891683930156,0.081550591327201,1.210837438423645,0.06766441821247889,0.13852624200473146,0.49421936262189603,-0.02155122738273593,0.15265232796047712,0.09356163476187326,0.43869632695292293,0.17988969028425966,-0.12264374162000158,0.04235382308845577,0.11306784070442265,-0.17988969028425966,0.20434782608695654,0.09934818857056239,1.2549638989169676,0.08477543262978897,0.12264374162000158,0.5049019607843138,-0.056060270330157334,0.1755769509894044,0.06659505907626208,0.4394481349003576,0.18014243820695433,-0.13436275639548284,0.03433082430695796,0.08346153846153846,-0.1801424382069543,0.2456874019864088,0.07403529411764705,1.1821233738984473,0.0638235294117647,0.13436275639548284,0.4888927455744533,-0.06264809022841436,0.16561208132962116,0.059915413533834595,0.4108084358523725,0.17040277018407143,-0.12219792236194642,0.02367099705108791,0.06784170269371466,-0.17040277018407146,0.23561824994489752,0.0621591804570528,1.1455583303603283,0.0555656437261667,0.12219792236194642,0.48180658714082075,-0.0712625871417506,0.17099520331878482,0.0528117926992049,0.39483065953654206,0.16486788239672498,-0.12306506969251244,0.031216539000082366,0.06173677069199457,-0.164867882396725,0.24819494584837545,0.05632870864461043,1.1315979754157628,0.050110132158590295,0.12306506969251244,0.48287565566183277,-0.06699516725101863,0.16357303657138003,0.051989217051278284,0.34953111679454385,0.14876632801161102,-0.12049447878324884,0.025757330309411956,0.05868583848854707,-0.148766328011611,0.23140857392825898,0.05370795409576576,1.124689165186501,0.047946452964210934,0.12049447878324884,0.47285490254648643,ID_GYHRWRLEY9W3,0
-0.06736429038587312,0.1364118092354277,0.023024054982817864,0.18712643678160923,0.08555812486861468,-0.10401665654550186,-0.018437559399353733,0.026640159045725646,-0.08555812486861464,0.18146718146718147,0.02344494720965308,1.0547385620915033,0.02003988035892322,0.10401665654550186,0.48023807309588024,-0.051069777443285655,0.1271324729268654,0.04097503138513045,0.2368421052631582,0.10588235294117647,-0.09699165753770961,-0.006305637982195846,0.045871559633027525,-0.10588235294117654,0.16993776926759216,0.0405473746839209,1.0961538461538463,0.03482169317396032,0.09699165753770961,0.48226822682268233,-0.0433054393305439,0.11939148854226841,0.05025520906166974,0.2629427792915531,0.11619506321493077,-0.08827145315957709,-0.0017946877243359654,0.05450753625936108,-0.11619506321493077,0.16369151790922878,0.04851261909957092,1.115299779426509,0.04197284539393648,0.08827145315957709,0.5041696881798405,-0.05914291254605393,0.12041694992068888,0.02651789096669761,0.18068344587681584,0.08285633855681712,-0.08911516299629016,-0.019124521886952826,0.027421652421652423,-0.08285633855681705,0.16262239250744998,0.02475609756097556,1.056389600878799,0.021759608138658588,0.08911516299629016,0.48244147157190626,-0.05026634382566589,0.114342485549133,0.03558282208588954,0.20712510356255165,0.09384384384384384,-0.08537350910232266,0.003270786710277156,0.036088888888888886,-0.09384384384384384,0.15361702127659574,0.03259238754325257,1.0748801180376244,0.028658823529411744,0.08537350910232266,0.4918558528145835,-0.06543204044030797,0.12197070572569903,0.022988697920149872,0.20329670329670346,0.09226932668329177,-0.0842496515409633,-0.013266583229036295,0.02380746255735434,-0.09226932668329181,0.1726289517470882,0.02162565249813578,1.0487761617594893,0.019140643125609078,0.0842496515409633,0.47693176318761094,ID_LLW4ZVLCTH7Y,0
-0.06265511826976643,0.16216950380296996,0.06948424068767915,0.439990732159407,0.18032475548380972,-0.099601593625498,0.04620823163033415,0.08464223385689354,-0.18032475548380975,0.2664493540987565,0.07675306957708056,1.1849380362249764,0.06780055917986959,0.099601593625498,0.513212221304707,-0.0453479280688038,0.1390039665050683,0.08089552238805965,0.428063943161634,0.17629846378931968,-0.08153648436384407,0.03725205611998065,0.09202037351443124,-0.17629846378931965,0.23169046522339937,0.08394125500667553,1.2026925953627523,0.07465564738292008,0.08153648436384407,0.5264364053036503,-0.0666666666666667,0.15320623916811094,0.0643522438611346,0.4183406113537116,0.17298663777537018,-0.08635724331926864,0.049943429772102796,0.07549668874172186,-0.17298663777537013,0.26049661399548535,0.06923560209424079,1.163323782234957,0.06195652173913039,0.08635724331926864,0.5148200982723093,-0.07185526540365253,0.13955696202531648,0.05054759898904799,0.3389441469013006,0.14491331370624796,-0.07431896323723883,0.056444310292785994,0.05421686746987952,-0.1449133137062479,0.2367073651043718,0.0506796116504854,1.1146496815286624,0.04639175257731956,0.07431896323723883,0.5098324836125273,-0.07412398921832879,0.13936736611337303,0.04749664729548506,0.3134772896500373,0.1355004827808175,-0.07352941176470588,0.03917525773195876,0.05062537224538416,-0.13550048278081753,0.2366175329712956,0.04742664742664746,1.106649937264743,0.043530215090474604,0.07352941176470588,0.5024209626886927,-0.07787552948843272,0.1398829876149229,0.04246167420315428,0.2804532577903682,0.12298136645962733,-0.07388910231783839,0.04463382926476961,0.04448295782784518,-0.12298136645962733,0.23617339312406577,0.04191459408728296,1.0931076178960097,0.038745387453874534,0.07388910231783839,0.5004151674508719,ID_OVT4MUGA4Z22,0
0.03337515683814303,0.09524332637592002,0.1573386164768037,0.7480267152398299,0.27220503756076003,-0.030313236780060628,0.10677558865929841,0.1983350676378772,-0.27220503756076,0.21706161137440758,0.17259640905542545,1.4948078920041536,0.14579296277409487,0.030313236780060628,0.6239029147253223,0.21932733301752724,0.006561173292165179,0.31650920854317544,1.4009740259740258,0.41193317422434367,0.05005324813631523,0.1958762886597938,0.4105865522174535,-0.41193317422434367,0.15568022440392706,0.34475664480497065,2.3932038834951457,0.2809440939743311,-0.05005324813631523,0.8327702702702703,0.18616480162767032,0.009946627850557964,0.30030440879707215,1.3836858006042299,0.4089285714285714,0.06639635073492144,0.25039619651347067,0.3854258121158911,-0.4089285714285715,0.20430107526881722,0.330890188434048,2.254285714285714,0.2756383424026789,-0.06639635073492144,0.8529729729729729,0.15786435786435787,0.030859351410109263,0.27278605949220613,1.371804802478699,0.40684585343441304,0.04318201175368367,0.19691195152936578,0.35456757354567575,-0.4068458534344131,0.21129099211290991,0.3037869629145564,2.0986977381768335,0.2525470013654028,-0.04318201175368367,0.8171870829997331,0.09862086911267239,0.07361492046077893,0.2287518525678201,1.1500682128240105,0.3650931139021221,-0.0014256296530967844,0.15903658760801617,0.29074529074529076,-0.36509311390212207,0.23625981441827265,0.25404071560764957,1.8198614318706696,0.21549979765277216,0.0014256296530967844,0.7073608617594255,0.13127708386438952,0.07425949103045472,0.26763682378993986,1.0656934306569346,0.3476190476190476,-0.007307804735457469,0.18203967977723634,0.33176470588235296,-0.34761904761904766,0.24107793153678078,0.29294328358208954,1.9929577464788735,0.2512871287128713,0.007307804735457469,0.728755364806867,ID_Z8Q7G6Y40XAW,1
-0.04037185982138193,0.12350331536516714,0.06089781754469526,0.25795053003533575,0.11424100156494522,-0.08805635606788345,0.028623024830699773,0.06706631697264893,-0.11424100156494524,0.1757761775469248,0.0598558662438743,1.1437751004016063,0.051944283226929774,0.08805635606788345,0.5092079384945467,-0.02644053513114931,0.11635911655033944,0.07877934916929831,0.3310344827586207,0.14201183431952663,-0.08051453072891854,0.054452740848661446,0.08610016882386044,-0.14201183431952658,0.17059106198942817,0.0768200836820083,1.1884236453201968,0.06664408092149834,0.08051453072891854,0.5151245551601422,-0.02491744220954669,0.11838950463696,0.08063963253693482,0.296961916987591,0.12928464977645304,-0.0885581115621711,0.043463292882347876,0.08414557810963069,-0.12928464977645304,0.16346699988640237,0.07589237294027666,1.1837531732083577,0.0666336213000991,0.0885581115621711,0.5125126817720663,-0.03224560726008875,0.11861426184823695,0.07378341214743275,0.2729503169086078,0.1200863542322569,-0.0845463902367299,0.036284953395472705,0.07604562737642585,-0.12008635423225697,0.16929133858267717,0.06910370972109402,1.1646090534979425,0.06119043204153538,0.0845463902367299,0.5116279069767443,-0.016987757426212446,0.10300930937432345,0.08855895196506544,0.28312525171163916,0.12400776150996648,-0.07323103774270961,0.04373464373464373,0.08644501278772379,-0.1240077615099665,0.1468321917808219,0.07878365706630938,1.1892497200447927,0.06999539806718817,0.07323103774270961,0.5217818539141827,-0.024444942812289726,0.10290781604454528,0.08750889149889995,0.3098509773562994,0.13414327607875995,-0.061824230662600496,0.04622043592518164,0.08478922904311588,-0.13414327607875987,0.163288173576449,0.07828039290725858,1.185288966725044,0.07060236675860843,0.061824230662600496,0.5213773977351515,ID_TMPFO6LITM9U,1
0.2255109231853418,-0.005420250054202546,0.29701178174159154,1.9437404967055243,0.4928672407145611,0.10723477266228196,0.3010752688172043,0.4509118161378966,-0.49286724071456106,0.3138075313807531,0.3736926646439407,2.6424021838034575,0.30073308897034323,-0.10723477266228196,1.0198419666374012,0.2140374110246648,-0.04696645253390441,0.3000485066869933,1.6779816513761467,0.4562234971314542,0.1514792899408284,0.3499826569545612,0.4218217243058938,-0.45622349713145427,0.2268733850129199,0.3521065545040308,2.4591406908171862,0.2853063913902921,-0.1514792899408284,1.0547425474254744,0.23097552799195445,-0.04518608126378709,0.31229800986562345,1.9331366764995086,0.4915,0.14940757152490125,0.36490505605124685,0.44455205811138016,-0.4915,0.2494553376906318,0.3716858638743455,2.600697471665214,0.3016429353778752,-0.14940757152490125,1.091874084919473,0.2110440034512511,-0.025273922571219843,0.2892748030229941,1.9717171717171715,0.49643947100712105,0.14586173320350534,0.38089650316827034,0.4403916768665851,-0.4964394710071211,0.3368421052631579,0.3670782761653474,2.573928258967629,0.2970280682443588,-0.14586173320350534,1.049776984834969,0.22283205268935238,-0.0008342424436886144,0.31904303679861956,2.0316395014381587,0.5039239001189061,0.08743874129481558,0.39172535211267606,0.43694614860259035,-0.503923900118906,0.2540485829959514,0.37171804699216787,2.5520581113801453,0.3068290607382193,-0.08743874129481558,0.9702362687941085,0.15429965440130106,0.009938971229293813,0.2808158929845817,1.198782961460446,0.37476220672162336,0.0775347912524851,0.3300613496932515,0.3516209476309227,-0.37476220672162336,0.21566335476329632,0.30610106051154085,2.0846153846153848,0.25866286180187525,-0.0775347912524851,0.8428145652455616,ID_A14I5NDAO8F7,0
-0.02124079915878029,0.19915108408856266,0.09754742569565851,0.645457638652603,0.24398713826366558,-0.1695715634927449,0.00031026993484331366,0.1408351026185421,-0.24398713826366558,0.25868325557283567,0.11860250042815544,1.327841845140033,0.09692607425045996,0.1695715634927449,0.5142492556358995,0.03868499362335269,0.16084716657126505,0.1569219657923246,0.8429464906184849,0.2965045221217306,-0.11981413873216064,0.08444080965037824,0.21987120515179392,-0.2965045221217306,0.25212255444813586,0.18644250168123735,1.5636792452830188,0.1534017971758665,0.11981413873216064,0.5932885906040269,0.03884744018523282,0.14403815580286164,0.16774071266110688,0.8903225806451611,0.3080357142857143,-0.0927388140579037,0.09717281407976035,0.22134222592746977,-0.3080357142857143,0.2553763440860215,0.19254767114723345,1.5685224839400427,0.1625842008573178,0.0927388140579037,0.6171019376579612,0.03992162625520448,0.14781736076266944,0.17434658739006562,0.7715269804822042,0.2783761391880696,-0.09831994156318481,0.05811760672038402,0.22314704716607214,-0.2783761391880696,0.2564102564102564,0.1965332530845621,1.5744897959183672,0.16812661755922753,0.09831994156318481,0.6080788177339901,0.009882785566536424,0.15467487495190452,0.14646127721511312,0.6702355460385439,0.25100240577385724,-0.1044776119402985,0.05387603445363959,0.1831626848691695,-0.25100240577385724,0.25670945157526254,0.16301425661914457,1.448467966573816,0.1410356239050029,0.1044776119402985,0.5782060785767236,0.0024245095878333784,0.15519643354694904,0.13569129842802327,0.7046688382193269,0.26053793657165797,-0.11499436302142052,0.04719026179756545,0.1623172311678697,-0.26053793657165797,0.23290656496867337,0.1452691703555619,1.38753866548829,0.126453907526675,0.11499436302142052,0.5523306948109059,ID_Z79AVIRGE3E1,0
