,0_ARVI,0_BSI,0_EVI,0_GCI,0_GNDVI,0_NDMI,0_NDRE,0_NDVI,0_NDWI,0_NPCRI,0_OSAVI,0_RVI,0_SAVI,0_SCI,0_SLAVI,1_ARVI,1_BSI,1_EVI,1_GCI,1_GNDVI,1_NDMI,1_NDRE,1_NDVI,1_NDWI,1_NPCRI,1_OSAVI,1_RVI,1_SAVI,1_SCI,1_SLAVI,2_ARVI,2_BSI,2_EVI,2_GCI,2_GNDVI,2_NDMI,2_NDRE,2_NDVI,2_NDWI,2_NPCRI,2_OSAVI,2_RVI,2_SAVI,2_SCI,2_SLAVI,3_ARVI,3_BSI,3_EVI,3_GCI,3_GNDVI,3_NDMI,3_NDRE,3_NDVI,3_NDWI,3_NPCRI,3_OSAVI,3_RVI,3_SAVI,3_SCI,3_SLAVI,4_ARVI,4_BSI,4_EVI,4_GCI,4_GNDVI,4_NDMI,4_NDRE,4_NDVI,4_NDWI,4_NPCRI,4_OSAVI,4_RVI,4_SAVI,4_SCI,4_SLAVI,5_ARVI,5_BSI,5_EVI,5_GCI,5_GNDVI,5_NDMI,5_NDRE,5_NDVI,5_NDWI,5_NPCRI,5_OSAVI,5_RVI,5_SAVI,5_SCI,5_SLAVI,6_ARVI,6_BSI,6_EVI,6_GCI,6_GNDVI,6_NDMI,6_NDRE,6_NDVI,6_NDWI,6_NPCRI,6_OSAVI,6_RVI,6_SAVI,6_SCI,6_SLAVI,7_ARVI,7_BSI,7_EVI,7_GCI,7_GNDVI,7_NDMI,7_NDRE,7_NDVI,7_NDWI,7_NPCRI,7_OSAVI,7_RVI,7_SAVI,7_SCI,7_SLAVI,8_ARVI,8_BSI,8_EVI,8_GCI,8_GNDVI,8_NDMI,8_NDRE,8_NDVI,8_NDWI,8_NPCRI,8_OSAVI,8_RVI,8_SAVI,8_SCI,8_SLAVI,ID,Target
0,0.2596786320209503,-0.07193411141633987,0.30479765702418965,2.0607128143310547,0.50675368309021,0.1704479157924652,0.33712172508239746,0.4660243093967438,-0.50675368309021,0.2090236395597458,0.3726106924306438,2.7541420459747314,0.2904867923099372,-0.1704479157924652,1.2173852920532227,0.2994607090950012,-0.06521572172641754,0.2846715475730312,2.339169979095459,0.5385778546333313,0.15880803763866425,0.36039847135543823,0.5128836631774902,-0.5385777950286865,0.24704453349113464,0.38512964073955985,3.1131672859191895,0.2848987252989825,-0.15880803763866425,1.2896699905395508,0.17296718060970306,0.09972353279590607,0.15874927774925743,1.2128719091415405,0.36567118763923645,-0.0642678439617157,0.204240083694458,0.3634079694747925,-0.36567118763923645,0.2280641496181488,0.23335479064133985,2.1777353286743164,0.1564011290445212,0.0642678439617157,0.7117708325386047,0.33717846870422363,0.008059527724981308,0.25797837634453885,2.139568567276001,0.5104989409446716,0.03644965961575508,0.33339959383010864,0.5366520881652832,-0.5104989409446716,0.18584029376506805,0.36986155094258627,3.418656587600708,0.25741223228749827,-0.03644965961575508,1.006801724433899,0.46124255657196045,-0.0920538455247879,0.36801759155230407,3.098693370819092,0.6076151132583618,0.15078608691692352,0.4423883557319641,0.6523808836936951,-0.6076151132583618,0.2006983608007431,0.4881311451662255,4.785735130310059,0.36013685017184693,-0.15078608691692352,1.3411829471588135,0.5407854318618774,-0.20986269414424896,0.4807406710007597,3.1580653190612793,0.6026057600975037,0.2760578393936157,0.4699213206768036,0.7072521448135376,-0.6026058197021484,0.1555393934249878,0.5673796966213857,6.267624855041504,0.44371851745035507,-0.2760578393936157,1.8624330759048462,0.3542616665363312,-0.04536610096693039,0.3360301711281241,2.511892795562744,0.5328333973884583,0.10142960399389267,0.3689287304878235,0.5443629622459412,-0.5328333973884583,0.18364551663398743,0.4227394532119177,3.82309627532959,0.32111677412199696,-0.10142960399389267,1.2079612016677856,0.13433657586574554,0.0697125717997551,0.22054577517805027,1.2370907068252563,0.38033702969551086,-0.018426664173603058,0.23843713104724884,0.3191460072994232,-0.38033702969551086,0.1900079995393753,0.2596610379157084,1.9453045129776,0.20559645519797573,0.018426664173603058,0.7650285959243774,0.13658803701400757,0.04886683449149132,0.24546721780680572,1.4706809520721436,0.4236283302307129,0.03448919206857681,0.2756044566631317,0.34171661734580994,-0.4236283302307129,0.2549154460430145,0.2896443391320283,2.040414810180664,0.23832982921890825,-0.03448919206857681,0.8557361364364624,ID_CWCD60FGJJYY,0
1,-0.049815453588962555,0.1828334629535675,0.07189474862383431,0.6031234860420227,0.2313440591096878,-0.13547120988368988,0.05030888691544533,0.10441920906305313,-0.231344074010849,0.2686910927295685,0.08814665959264857,1.2335801124572754,0.0722097591100404,0.13547120988368988,0.4811878800392151,-0.05629750341176987,0.18318919837474823,0.06987862046716295,0.6839925646781921,0.2547439932823181,-0.12353218346834183,0.057244922965765,0.1067020520567894,-0.2547439932823181,0.29217666387557983,0.08923571789983392,1.2389239072799683,0.0724429774838621,0.12353218346834183,0.4733877182006836,0.011414402164518833,0.07657452672719955,0.11188737799436871,0.6575663685798645,0.24743175506591797,0.013110846281051636,0.07868020236492157,0.1743575632572174,-0.24743176996707916,0.23165704309940338,0.1402491015102299,1.422356128692627,0.10981553345648581,-0.013110846281051636,0.6492514610290527,0.018177179619669914,0.077264204621315,0.1139560457639226,0.6911430954933167,0.2562132775783539,-0.004347669892013073,0.0872686356306076,0.16966339945793152,-0.25621330738067627,0.20186124742031097,0.13694115086532635,1.4111052751541138,0.10780805456406574,0.004347669892013073,0.634711742401123,0.0707671120762825,0.031054727733135223,0.18622820737377843,0.8122071027755737,0.2888130247592926,0.056067418307065964,0.1500805765390396,0.2378925085067749,-0.288813054561615,0.19025014340877533,0.20317287174062254,1.624324917793274,0.16858601856187577,-0.056067418307065964,0.7267317771911621,0.26794418692588806,-0.12937621772289276,0.44783792804877826,1.8050293922424316,0.43290701508522034,0.2548746168613434,0.30510565638542175,0.43749693036079407,-0.43290701508522034,0.15529298782348633,0.3756943970369756,2.804453134536743,0.31391103074861065,-0.2548746168613434,1.1836377382278442,0.44516775012016296,-0.1862773597240448,0.5787930097340449,3.112804412841797,0.5898303389549255,0.26750168204307556,0.4290773272514343,0.6273024678230286,-0.5898303389549255,0.17031705379486084,0.5667026781106166,4.766225337982178,0.49862523417212246,-0.26750168204307556,1.6543166637420654,0.16138233244419098,0.016719764098525047,0.2857159373560547,1.4641332626342773,0.4220535457134247,0.06560472398996353,0.270251989364624,0.3600568175315857,-0.4220535159111023,0.2179216742515564,0.3125449274041457,2.129021644592285,0.263464770332445,-0.06560472398996353,0.85031658411026,0.2776120603084564,-0.07345374673604965,0.406945697647503,2.2435131072998047,0.524092972278595,0.17394757270812988,0.37368524074554443,0.4877767264842987,-0.524092972278595,0.2406553030014038,0.4340376944812792,2.9783105850219727,0.3755416475114546,-0.17394757270812988,1.1434255838394165,ID_5QV3RGD8E6L6,1
2,0.20250017940998077,0.0064858789555728436,0.21066120956019338,1.2436282634735107,0.3806135058403015,0.046403445303440094,0.2512519061565399,0.3842271566390991,-0.3806135058403015,0.13653810322284698,0.2774925785468484,2.264239549636841,0.19930621199672316,-0.046403445303440094,0.8858241438865662,0.22200891375541687,0.022675925865769386,0.20877066984446602,1.6313375234603882,0.44125109910964966,0.03648208826780319,0.2902807891368866,0.41886869072914124,-0.44125109910964966,0.19926445186138153,0.29270914330354114,2.4757864475250244,0.20577483816234038,-0.03648208826780319,0.9027170538902283,0.16064780950546265,0.21339964866638184,0.1347826963177248,2.5964419841766357,0.5637220144271851,-0.13247624039649963,0.28430041670799255,0.4286733865737915,-0.5637220144271851,0.5832030177116394,0.2518718671105111,2.5066404342651367,0.15898137652287497,0.13247624039649963,0.683103084564209,0.08940859138965607,0.17418769001960754,0.119232621760402,1.3312286138534546,0.3953947126865387,-0.13985207676887512,0.2079789936542511,0.2882574498653412,-0.3953947126865387,0.2712465226650238,0.18704515676499764,1.8144980669021606,0.12546146940079825,0.13985207676887512,0.6037211418151855,0.05337265506386757,0.2172984778881073,0.107847225801912,1.4085233211517334,0.4105938673019409,-0.17514164745807648,0.2160448580980301,0.26682835817337036,-0.4105938673019409,0.3376389443874359,0.17623420124680772,1.7278939485549927,0.11899836918325815,0.17514164745807648,0.5529475808143616,0.10347786545753479,0.11143617331981659,0.12734616658914832,1.2648886442184448,0.38372793793678284,-0.04717792570590973,0.19256387650966644,0.3073957562446594,-0.38372793793678284,0.27575039863586426,0.20056737037130243,1.89835786819458,0.13529202024129114,0.04717792570590973,0.7059413194656372,0.2425568550825119,-0.020066652446985245,0.27335880401919493,1.557531476020813,0.4302031993865967,0.08588255941867828,0.2957502603530884,0.4342067837715149,-0.4302031993865967,0.15975023806095123,0.3353234877704277,2.577531099319458,0.25428871508990447,-0.08588255941867828,0.9925507307052612,0.21578769385814667,-0.019661515951156616,0.28130018944680224,1.333601713180542,0.39423704147338867,0.08135095983743668,0.27737945318222046,0.3970630466938019,-0.39423704147338867,0.13320931792259216,0.31947095906051004,2.3621068000793457,0.2504468708755764,-0.08135095983743668,0.9654483795166016,0.3241395652294159,-0.07390021532773972,0.3583217187826378,2.063246250152588,0.5074871778488159,0.1482325792312622,0.36556047201156616,0.524540901184082,-0.5074871778488159,0.16948957741260529,0.4229725303016592,3.2127230167388916,0.3319459136373523,-0.1482325792312622,1.2193647623062134,ID_OGEL0LA7Y94S,0
3,0.49151238799095154,-0.15079247951507568,0.4233313596409738,3.5167157649993896,0.6307435035705566,0.20564325153827667,0.5535102486610413,0.6674596667289734,-0.6307435035705566,0.10642515867948532,0.516071945827043,5.17758846282959,0.39076898844306074,-0.20564325153827667,1.7324522733688354,0.46470096707344055,-0.10385892540216446,0.3642794749887945,3.627061605453491,0.6432692408561707,0.16875533759593964,0.49579760432243347,0.6572722792625427,-0.6432692408561707,0.22849394381046295,0.4891213014436812,4.910309314727783,0.35932201222296606,-0.16875533759593964,1.6580102443695068,0.02966787852346897,0.1517583578824997,0.11694570052205752,0.7871082425117493,0.27617207169532776,-0.1173752173781395,0.1047060415148735,0.194297194480896,-0.27617207169532776,0.23722457885742188,0.14467203323376654,1.4849216938018799,0.10779064159506302,0.1173752173781395,0.5576086044311523,0.12726819515228271,0.13460704684257507,0.17698095366164024,1.4931838512420654,0.4204140305519104,-0.0838739350438118,0.2103768289089203,0.3341023027896881,-0.4204140305519104,0.2897455394268036,0.24916053410577774,2.0714640617370605,0.18341084674815158,0.0838739350438118,0.6881431937217712,0.3517770767211914,-0.09846063703298569,0.3610064774090847,2.3573405742645264,0.5385594964027405,0.18322628736495972,0.39881232380867004,0.5545181632041931,-0.5385594964027405,0.20022796094417572,0.4400813068043121,3.5125036239624023,0.341148054325009,-0.18322628736495972,1.296148419380188,0.7769301533699036,-0.4094834327697754,0.7242342931946059,7.441311359405518,0.7774287462234497,0.4528871178627014,0.6825171709060669,0.8728066682815552,-0.7774287462234497,0.09800826013088226,0.7588165872429873,18.37039566040039,0.6408021386205585,-0.4528871178627014,4.1193647384643555,0.5203453898429871,-0.28841981291770935,0.5022128361117563,5.056839942932129,0.6401934027671814,0.36634561419487,0.5105617046356201,0.6675205230712891,-0.6401934027671814,0.13333329558372498,0.5576937981972974,8.427298545837402,0.45319410151710543,-0.36634561419487,2.8864755630493164,-0.015916457399725914,0.1485837697982788,0.13170894114632065,0.9689366221427917,0.32504546642303467,-0.06495264917612076,0.10720092058181763,0.172100231051445,-0.32504546642303467,0.3152466416358948,0.1541350766127781,1.4183266162872314,0.13500263435924942,0.06495264917612076,0.6503247618675232,-0.050850141793489456,0.20623508095741272,0.09015691480428166,0.7764372229576111,0.2777244448661804,-0.15178507566452026,0.07837022095918655,0.12447398155927658,-0.2777244448661804,0.3157432973384857,0.10991377235706923,1.2856563329696655,0.09460507660809776,0.15178507566452026,0.5002739429473877,ID_O4CHBAKY74WZ,1
4,0.205487459897995,-0.0034779340494424105,0.22548428998669637,1.4614670276641846,0.3968004584312439,0.06266201287508011,0.23164546489715576,0.3817683458328247,-0.3968004584312439,0.16708922386169434,0.28654663552962467,2.4079949855804443,0.2128242888749413,-0.06266201287508011,1.007257103919983,0.2904279828071594,-0.012786470353603363,0.237031275975738,2.4427292346954346,0.547067403793335,0.09147246927022934,0.3434720039367676,0.5066270232200623,-0.5470674633979797,0.27257439494132996,0.3522393840690085,3.0738329887390137,0.24612406775057719,-0.09147246927022934,1.1989760398864746,0.23211705684661865,0.03406644985079765,0.17306471930024567,2.0772578716278076,0.46116748452186584,0.025183020159602165,0.2418755441904068,0.4260786473751068,-0.46116748452186584,0.3256767988204956,0.2700898435563945,2.6495707035064697,0.17900817288693724,-0.025183020159602165,0.9767034649848938,0.1335916668176651,0.14929351210594177,0.1347447270042559,1.9187091588974,0.47454404830932617,-0.08903271704912186,0.20016378164291382,0.35469499230384827,-0.47454407811164856,0.3585324287414551,0.2251865587560954,2.1222336292266846,0.14856182869595805,0.08903271704912186,0.7562933564186096,0.09262718260288239,0.2592240571975708,0.1268459338905075,2.353994607925415,0.5385564565658569,-0.2073020040988922,0.19601429998874664,0.3401629626750946,-0.5385564565658569,0.4553294777870178,0.2191924587245466,2.0324904918670654,0.1458470791331973,0.2073020040988922,0.6206730008125305,0.21964700520038605,0.07314471900463104,0.17652341643210706,1.9638553857803345,0.4908866882324219,-0.002647445537149906,0.2607341408729553,0.442710816860199,-0.4908866882324219,0.32384011149406433,0.28297350433628554,2.6321616172790527,0.18963692269898144,0.002647445537149906,0.9199731945991516,0.3304823338985443,-0.04690095782279968,0.28524339268619575,2.0294299125671387,0.48569589853286743,0.104606993496418,0.3213728666305542,0.5183502435684204,-0.48569589853286743,0.14963923394680023,0.37757645988795074,3.2967166900634766,0.2733605017617044,-0.104606993496418,1.1585055589675903,0.23119711875915527,-0.00968784186989069,0.28943614071736745,1.5054312944412231,0.41994401812553406,0.06988638639450073,0.2555643916130066,0.4176808297634125,-0.41994401812553406,0.1501733958721161,0.33512235532236645,2.5221498012542725,0.26233355362413535,-0.06988638639450073,0.992794394493103,0.2851782739162445,-0.010877756401896477,0.32897333038061644,1.9895890951156616,0.49809345602989197,0.07779418677091599,0.3023622930049896,0.4926384389400482,-0.49809345602989197,0.21135570108890533,0.39829289249004035,2.946876287460327,0.3133475880416809,-0.07779418677091599,1.0852676630020142,ID_7VVCEG83E9SF,0
5,0.5101814866065979,-0.19106894731521606,0.36962135034373805,3.4763681888580322,0.6251423954963684,0.24723823368549347,0.5501672029495239,0.6786504983901978,-0.6251423954963684,0.07396694272756577,0.4855701770957531,5.442892551422119,0.3472410707620169,-0.24723823368549347,1.898349404335022,0.374792218208313,-0.06559953838586807,0.309405018595994,3.045684814453125,0.6011589169502258,0.14231832325458527,0.4336344599723816,0.5821034908294678,-0.6011589169502258,0.2553456723690033,0.42479664711368337,4.062511920928955,0.3077563972321591,-0.14231832325458527,1.448872447013855,-0.011114782653748989,0.2946167290210724,0.08383314066167327,1.338506817817688,0.3651339113712311,-0.25594446063041687,0.11080428212881088,0.20779088139533997,-0.3651339113712311,0.4888738691806793,0.11737654104733979,1.5336099863052368,0.08000810659054977,0.25594446063041687,0.44834163784980774,0.04870820418000221,0.1593935787677765,0.12754963004119238,1.1092122793197632,0.35296010971069336,-0.10249346494674683,0.157070130109787,0.24670062959194183,-0.35296010971069336,0.30216628313064575,0.18330413658120923,1.6897022724151611,0.13464438509587867,0.10249346494674683,0.6249673366546631,0.24737529456615448,0.035562917590141296,0.2840024717404822,1.9194453954696655,0.48946094512939453,0.03514712676405907,0.3138711154460907,0.4659949243068695,-0.4894609749317169,0.2757040858268738,0.36887316077501586,2.7457034587860107,0.2847881987141334,-0.03514712676405907,0.9140447378158569,0.646778404712677,-0.36929672956466675,0.5533510654238578,4.758012771606445,0.6809505820274353,0.44861093163490295,0.5750471353530884,0.7815898656845093,-0.6809505820274353,0.1320783942937851,0.6367350550100388,10.597478866577148,0.5077614518847,-0.44861093163490295,3.153362989425659,0.4973146319389343,-0.251738578081131,0.4678404845402231,4.378759384155273,0.619920015335083,0.3274502456188202,0.49294695258140564,0.6513722538948059,-0.619920015335083,0.1295555979013443,0.5341341541611617,7.3539509773254395,0.4260816609652949,-0.3274502456188202,2.461301326751709,-0.005614189431071281,0.1414373368024826,0.13044785677212772,0.9960206747055054,0.33184218406677246,-0.05900237336754799,0.11508209258317947,0.18278717994689941,-0.33184218406677246,0.30754992365837097,0.15876166969977173,1.44740891456604,0.13404633384271838,0.05900237336754799,0.6717703938484192,-0.04270695149898529,0.19061845541000366,0.0776099565826081,0.7539932131767273,0.26646968722343445,-0.14168071746826172,0.0748777836561203,0.1206154003739357,-0.26646968722343445,0.28688403964042664,0.09942650061194706,1.2782782316207886,0.08214076374612712,0.14168071746826172,0.5131323337554932,ID_NBUO51LOXDEH,1
6,0.09758549183607101,-0.04421471431851387,0.20118511590856436,0.9846309423446655,0.29853373765945435,0.1919833868741989,0.1644369512796402,0.23896655440330505,-0.29853373765945435,0.15226204693317413,0.19157210368166036,1.6852260828018188,0.15110401738464854,-0.1919833868741989,0.8513051867485046,0.10273031890392303,0.08832556754350662,0.1724642187114831,1.4319413900375366,0.416784405708313,-0.008862954564392567,0.19112125039100647,0.3097871243953705,-0.416784405708313,0.2818986773490906,0.23609713951609626,1.9001704454421997,0.17743957285003764,0.008862954564392567,0.7665945291519165,0.1717330515384674,0.09013299643993378,0.0994311746955083,1.0805150270462036,0.2848152816295624,-0.12523174285888672,0.07558851689100266,0.2818842828273773,-0.2848152816295624,0.10032656788825989,0.16067481248414062,1.891204833984375,0.09992098467161185,0.12523174285888672,0.6153032779693604,0.28029122948646545,0.023720374330878258,0.2695008325060125,1.6765539646148682,0.44736549258232117,0.020114710554480553,0.2822220027446747,0.47654569149017334,-0.44736549258232117,0.17331083118915558,0.3541491049645324,2.9195358753204346,0.2600584071967151,-0.020114710554480553,0.8968355655670166,0.3661078214645386,-0.0401749312877655,0.3646085467254411,2.295828342437744,0.5344309210777283,0.09876073896884918,0.35812392830848694,0.5680160522460938,-0.5344309210777283,0.19051238894462585,0.44911311468956205,3.629805326461792,0.3464062463521261,-0.09876073896884918,1.1018626689910889,0.5124370455741882,-0.26143258810043335,0.501898768848239,2.7283151149749756,0.5674359798431396,0.346832275390625,0.45039674639701843,0.6794146299362183,-0.5674359798431396,0.09995216876268387,0.5570621274870449,5.697933673858643,0.44680999421923895,-0.346832275390625,1.973433494567871,0.45216435194015503,-0.21550539135932922,0.47560747535888437,2.9655659198760986,0.5654635429382324,0.2933489680290222,0.4249647259712219,0.6221276521682739,-0.5654635429382324,0.1263197958469391,0.5199852404090357,5.142400741577148,0.42226556648280666,-0.2933489680290222,1.9057865142822266,0.18829187750816345,0.025092002004384995,0.2636733294712863,1.4621548652648926,0.42053183913230896,0.035390518605709076,0.26864251494407654,0.3800630271434784,-0.42053183913230896,0.17878961563110352,0.3082854077803333,2.2399892807006836,0.2433484980784173,-0.035390518605709076,0.909190833568573,0.07541170716285706,0.15671078860759735,0.14148155051675082,1.0445024967193604,0.3361794650554657,-0.13793933391571045,0.16407285630702972,0.24649453163146973,-0.3361794650554657,0.2062154859304428,0.1861471637410859,1.681117296218872,0.13912886231187024,0.13793933391571045,0.5854803323745728,ID_S4FZH0QBZOPN,0
7,0.33776336908340454,-0.16888707876205444,0.33131746699126874,1.9813252687454224,0.4935791492462158,0.26863059401512146,0.312126487493515,0.5259783267974854,-0.4935791492462158,0.12110340595245361,0.4020030900046381,3.260148525238037,0.3065860361991878,-0.26863059401512146,1.5044273138046265,0.30069926381111145,-0.07668760418891907,0.30448393242685534,2.5429885387420654,0.5583471655845642,0.18004609644412994,0.33490461111068726,0.5178759694099426,-0.558347225189209,0.2758530378341675,0.4025569426248388,3.158806562423706,0.30608171711039517,-0.18004609644412994,1.3454278707504272,0.16864441335201263,0.18357126414775848,0.15858593067545596,2.2201333045959473,0.4957934021949768,-0.12358742207288742,0.20987005531787872,0.4066385328769684,-0.4957934021949768,0.5264782905578613,0.2598787303358632,2.426421880722046,0.1733151517570232,0.12358742207288742,0.6979045271873474,0.14080238342285156,0.1795145720243454,0.14035721768471085,1.7901275157928467,0.45878347754478455,-0.13727648556232452,0.18921208381652832,0.35680559277534485,-0.45878347754478455,0.3232594430446625,0.22878735078391077,2.134195566177368,0.15182332749141417,0.13727648556232452,0.652024507522583,0.14790841937065125,0.24761123955249786,0.15220145517779804,2.102336883544922,0.5115326046943665,-0.21557718515396118,0.202999547123909,0.3820972144603729,-0.5115326046943665,0.37488675117492676,0.2504758034079165,2.2385528087615967,0.1685786239137614,0.21557718515396118,0.579406201839447,0.26897233724594116,0.09684991836547852,0.24037367246615313,2.1148488521575928,0.5101639032363892,-0.05312255024909973,0.27042028307914734,0.4845808446407318,-0.5101639032363892,0.2682989537715912,0.34659587764971317,2.913346529006958,0.24715336332072782,0.05312255024909973,0.821646511554718,0.2894537150859833,0.04253607988357544,0.2848773789106333,2.1279690265655518,0.5104925036430359,0.003912187181413174,0.30025380849838257,0.4954988658428192,-0.5104925036430359,0.2134406864643097,0.37512102379660434,2.999859571456909,0.27926373112457625,-0.003912187181413174,0.9131521582603455,0.19810691475868225,0.04418680816888809,0.273703194257865,1.4042811393737793,0.40756869316101074,0.0037683253176510334,0.23544366657733917,0.3880556523799896,-0.40756869316101074,0.17230309545993805,0.3161428378978113,2.3030319213867188,0.25064444677024716,-0.0037683253176510334,0.8350810408592224,0.21925368905067444,0.04556187987327576,0.2944408090524878,1.7274408340454102,0.4632384181022644,0.016623888164758682,0.23916977643966675,0.42904913425445557,-0.4632384181022644,0.23496529459953308,0.35367872830085223,2.5048091411590576,0.2832118578382926,-0.016623888164758682,0.8931834101676941,ID_RJD8BACKOCFA,0
8,-0.03060828149318695,0.09303727746009827,0.026832098385540272,52.18459701538086,0.18160122632980347,-0.03509062901139259,0.09311795234680176,0.06923680007457733,-0.18160122632980347,0.22577527165412903,0.03764647897505395,1.2018706798553467,0.026023643877944858,0.03509062901139259,0.5507279634475708,-0.04585840925574303,0.08025690168142319,0.04108031649660782,0.3176423907279968,0.13584868609905243,-0.0066399043425917625,0.10926415026187897,0.05634415149688721,-0.13584868609905243,0.17303167283535004,0.046118788657696495,1.1207293272018433,0.03682181224855527,0.0066399043425917625,0.5323301553726196,-0.023071689531207085,0.06499538570642471,0.07716505367714335,0.40043699741363525,0.1604251116514206,0.01811281405389309,0.10939154773950577,0.09698034077882767,-0.1604250967502594,0.19573929905891418,0.08091248488044808,1.2167274951934814,0.0657491344069959,-0.01811281405389309,0.5768816471099854,-0.04492545500397682,0.0913277119398117,0.033720955062583255,0.2799106538295746,0.12161456793546677,-0.03998105227947235,0.053342387080192566,0.04808073490858078,-0.12161456793546677,0.15845783054828644,0.0384745793846349,1.102417230606079,0.02999948323658815,0.03998105227947235,0.5081056356430054,-0.05628481134772301,0.11166252195835114,0.03766280029617245,0.3776231110095978,0.1574641764163971,-0.04995590075850487,0.03586732596158981,0.055204007774591446,-0.1574641615152359,0.19853119552135468,0.04388735629933612,1.1189429759979248,0.03403516090953582,0.04995590075850487,0.5175402164459229,-0.034761346876621246,0.11455242335796356,0.05457889634483576,0.3657734990119934,0.15303675830364227,-0.0778355821967125,0.0036328337155282497,0.07048787921667099,-0.15303675830364227,0.16756747663021088,0.05888392124721152,1.154858112335205,0.047795064099263464,0.0778355821967125,0.504833459854126,-0.05243587866425514,0.1196812242269516,0.04398958910589777,0.2994857132434845,0.1300351917743683,-0.07422254234552383,0.019454186782240868,0.05215094983577728,-0.13003520667552948,0.18303844332695007,0.045063349452157876,1.1116502285003662,0.03785060968097427,0.07422254234552383,0.4991971254348755,-0.05731169506907463,0.10344149172306061,0.050010681502085166,0.3381086587905884,0.14445750415325165,-0.03321162238717079,0.08603131026029587,0.05551166087388992,-0.14445748925209045,0.20086577534675598,0.05002554837932162,1.1181038618087769,0.04389396611984621,0.03321162238717079,0.5217342376708984,-0.05936499312520027,0.10959462076425552,0.04790359838465009,0.3476775288581848,0.14760930836200714,-0.04292718321084976,0.0772593766450882,0.05334454029798508,-0.14760930836200714,0.20278814435005188,0.048030118401355265,1.1134552955627441,0.042093526363244156,0.04292718321084976,0.5104109644889832,ID_WCVQ3NFKNRJ2,0
9,-0.01570912078022957,0.06475260108709335,-0.40038161627079527,0.5042166709899902,0.18893569707870483,0.07137229293584824,0.05005628615617752,0.09925713390111923,-0.18893571197986603,0.18108980357646942,0.08581895782838714,1.222614049911499,0.07385340495698986,-0.07137229293584824,0.6050896644592285,-0.031651150435209274,0.1660068929195404,0.07994275287037461,0.7089831829071045,0.26040956377983093,-0.09757250547409058,0.06246231868863106,0.143503338098526,-0.26040956377983093,0.2998860478401184,0.11119251938621114,1.339469313621521,0.08450042691650353,0.09757250547409058,0.5351181030273438,0.6738197803497314,-0.33536237478256226,0.5279633617506283,5.235621929168701,0.7235897183418274,0.41040703654289246,0.5270331501960754,0.8152849078178406,-0.7235897779464722,0.3930753469467163,0.6603884707284621,9.827486038208008,0.5203378281266516,-0.41040703654289246,2.6632330417633057,0.7710757851600647,-0.4569975435733795,0.6764954416261487,7.233308792114258,0.7733938694000244,0.5040202140808105,0.6620550155639648,0.8684861660003662,-0.7733938694000244,0.027936376631259918,0.7274740301901567,16.766429901123047,0.5937240022562648,-0.5040202140808105,4.172077178955078,0.7807662487030029,-0.4851113557815552,0.7470001479513835,7.38928747177124,0.7814563512802124,0.5383939146995544,0.6588743329048157,0.8770281672477722,-0.7814563512802124,0.06508736312389374,0.7686962372617322,17.39384651184082,0.6545216864652094,-0.5383939146995544,4.488404750823975,0.7375430464744568,-0.4648381173610687,0.719911907678637,6.184295177459717,0.753655195236206,0.5278333425521851,0.6441893577575684,0.8506342172622681,-0.753655195236206,0.09813109040260315,0.7439985230002941,12.918501853942871,0.6319905456611598,-0.5278333425521851,4.2790985107421875,0.7165322303771973,-0.45555850863456726,0.7838423921486671,5.854113578796387,0.7363568544387817,0.5218281149864197,0.6269069314002991,0.8336926102638245,-0.7363568544387817,0.08466485887765884,0.7541842250034517,12.750988006591797,0.664545442779533,-0.5218281149864197,4.23740291595459,0.5015811324119568,-0.28082847595214844,0.6049253176059508,3.1818838119506836,0.6028512716293335,0.3685937821865082,0.4741281569004059,0.6730822324752808,-0.6028512716293335,0.09147460013628006,0.5927723053703355,5.681813716888428,0.5076018142048541,-0.3685937821865082,2.367936372756958,0.005383399780839682,0.14685963094234467,0.11912032721393022,0.9470054507255554,0.300480455160141,-0.08799149841070175,0.10444375872612,0.17210158705711365,-0.300480455160141,0.27512240409851074,0.14493848156446879,1.5352071523666382,0.1189428692569826,0.08799149841070175,0.5906223058700562,ID_XFF0KHBYXV6S,1
