0_ARVI,0_BSI,0_EVI,0_GCI,0_GNDVI,0_NDMI,0_NDRE,0_NDVI,0_NDWI,0_NPCRI,0_OSAVI,0_RVI,0_SAVI,0_SCI,0_SLAVI,1_ARVI,1_BSI,1_EVI,1_GCI,1_GNDVI,1_NDMI,1_NDRE,1_NDVI,1_NDWI,1_NPCRI,1_OSAVI,1_RVI,1_SAVI,1_SCI,1_SLAVI,2_ARVI,2_BSI,2_EVI,2_GCI,2_GNDVI,2_NDMI,2_NDRE,2_NDVI,2_NDWI,2_NPCRI,2_OSAVI,2_RVI,2_SAVI,2_SCI,2_SLAVI,3_ARVI,3_BSI,3_EVI,3_GCI,3_GNDVI,3_NDMI,3_NDRE,3_NDVI,3_NDWI,3_NPCRI,3_OSAVI,3_RVI,3_SAVI,3_SCI,3_SLAVI,4_ARVI,4_BSI,4_EVI,4_GCI,4_GNDVI,4_NDMI,4_NDRE,4_NDVI,4_NDWI,4_NPCRI,4_OSAVI,4_RVI,4_SAVI,4_SCI,4_SLAVI,5_ARVI,5_BSI,5_EVI,5_GCI,5_GNDVI,5_NDMI,5_NDRE,5_NDVI,5_NDWI,5_NPCRI,5_OSAVI,5_RVI,5_SAVI,5_SCI,5_SLAVI,ID
0.02643323034672162,0.09814803643602572,0.1243556458592016,0.5105524518932341,0.20336259117319816,-0.06619339984650806,0.0704937864291213,0.15715644317641464,-0.20336259117319821,0.15228343897285876,0.13206338270754395,1.3729196050775743,0.10770149902237675,0.06619339984650806,0.5798189182749584,0.2108757508694278,-0.021810178083105414,0.3068232546959239,1.5355054302422722,0.43431001890359167,0.11304666727789493,0.2700073229417303,0.4172309129115106,-0.43431001890359167,0.22173274596182085,0.3523576406595274,2.4318910256410255,0.2887536356781213,-0.11304666727789493,0.9694936911036576,0.25851703406813625,-0.044056525353283416,0.37401192173124276,1.7511450381679388,0.46682946682946685,0.13798547521313545,0.2974529745297453,0.47132067768932434,-0.4668294668294668,0.24101581217057977,0.41213109709186024,2.7830115830115827,0.34988382664915646,-0.13798547521313545,1.0763028221591757,0.45818935729094684,-0.12791141657121038,0.44688804331427995,3.0385542168674693,0.6030607364897178,0.21427277667089295,0.4069254984260231,0.6602278355621595,-0.6030607364897178,0.3365806137359961,0.5485207520397304,4.886297376093295,0.4424651471564506,-0.21427277667089295,1.6092174747959676,0.43285846750400403,-0.10924040720438527,0.48323061844881143,2.8109756097560976,0.5842839036755386,0.1864272720082259,0.42193572850507155,0.6336310172075801,-0.5842839036755387,0.2547556881760537,0.5450557260539493,4.458977407847801,0.45495777291210504,-0.1864272720082259,1.5027048687637747,0.28208774799118247,-0.05333878600221998,0.4030048905097221,1.7415730337078648,0.46546546546546547,0.13505969917816715,0.34410576569959606,0.48720032507110933,-0.4654654654654654,0.19649205972979378,0.4265072063784115,2.900158478605388,0.36252771618625274,-0.13505969917816715,1.1030741410488247,ID_9ZLHTVF6NSU7
0.02575355121838548,0.055658922970602376,0.14747467822927554,0.5862713675213673,0.22668594443870702,0.019570815450643778,0.1867319412528724,0.16943979521512256,-0.226685944438707,0.17804775869291997,0.14946170547278578,1.408013276434329,0.12806965322220568,-0.019570815450643778,0.6679037336932073,0.06703973139339676,0.006616306329773344,0.20487208235653862,0.7518636847710332,0.27321981424148606,0.09003561666528617,0.253452709781884,0.22441384443617418,-0.2732198142414861,0.17045773659084526,0.2005965012905076,1.5786948176583493,0.1743782533256218,-0.09003561666528617,0.7680634994747286,0.055469476293771275,0.003365032918800356,0.19982075878779826,0.7337307501241925,0.2683990550608759,0.09964552973611658,0.22660574641947104,0.2084487534626039,-0.2683990550608758,0.17080665813060178,0.189349240780911,1.52668416447944,0.1675946547884187,-0.09964552973611658,0.7811101163831692,0.0735632183908046,-0.020346852382903163,0.23111173934553678,0.5943517329910142,0.22909450766947057,0.1141511549674815,0.28228512432246405,0.212890625,-0.22909450766947057,0.12569832402234637,0.1959297520661157,1.5409429280397022,0.17605886575735824,-0.1141511549674815,0.7756036636136553,0.06974117647058826,0.010921115607187877,0.2315045305187693,0.6461571215669577,0.24418698205808995,0.0733671132088568,0.25744023418442025,0.22013571090421336,-0.24418698205808992,0.1525186567164179,0.2038805594053169,1.5645487656819101,0.18457263826409107,-0.0733671132088568,0.7422482480560622,0.05174466526238661,0.030517918196783508,0.20846910844629815,0.655821917808219,0.24693745970341716,0.047812542326967356,0.24965673208949196,0.19817238441880275,-0.24693745970341713,0.16011204481792718,0.18422640104263627,1.4943017191423602,0.1675249858159123,-0.047812542326967356,0.7069359407840627,ID_B2WO8GOJOMY1
0.44112239961296573,-0.07904078823444176,0.4489849955869374,2.740549828178694,0.5781080101486046,0.1414838766057852,0.39969995713673384,0.6378683385579937,-0.5781080101486046,0.22372881355932203,0.5280465324384788,4.522853185595568,0.4245062586926287,-0.1414838766057852,1.299184404217227,0.5205479452054795,-0.22351500306184938,0.5315107270560191,3.536458333333334,0.638758231420508,0.2927643784786642,0.5337882456526525,0.6937287311618863,-0.638758231420508,0.10332749562171628,0.5793909695484774,5.53015873015873,0.4697169190256748,-0.2927643784786642,1.838522427440633,0.5371716042481834,-0.17421007685738682,0.5242622950819672,4.274861878453039,0.6812678846577152,0.2523364485981308,0.526378896882494,0.7202702702702702,-0.6812678846577152,0.33980582524271846,0.6141854304635761,6.14975845410628,0.508156779661017,-0.2523364485981308,1.763157894736842,0.11722912966252215,0.10542222222222225,0.23775799271549974,1.8639269406392693,0.482391869534389,-0.005785844495521915,0.20245398773006135,0.3555219364599092,-0.48239186953438906,0.40065758572099575,0.3064396980889673,2.1032863849765255,0.25631037706450605,0.005785844495521915,0.803999487245225,-0.045571797076526255,0.1882256147728312,0.1045258620689655,0.749182115594329,0.27251090836969455,-0.11807560137457045,0.07868190988567586,0.1375886524822695,-0.2725109083696945,0.32751091703056767,0.12433149171270713,1.319078947368421,0.10939849624060147,0.11807560137457045,0.5185903653410927,-0.05049453409682459,0.199297629499561,0.07532191523940492,0.5470297029702971,0.21477162293488825,-0.15909855364951228,0.03391232423490488,0.10668437361664453,-0.21477162293488827,0.27479469361970943,0.09138934292252368,1.2388503468780971,0.07596133641521327,0.15909855364951228,0.4615952732644018,ID_K82JJ5PQCMXM
0.3642329778506973,-0.03051897753679318,0.37017017715162503,2.727331189710611,0.5769283090735954,0.10357958872810358,0.34509166860060336,0.5780016335420637,-0.5769283090735955,0.2884455527847049,0.46703584297363926,3.7393548387096773,0.36717398823936354,-0.10357958872810358,1.1694915254237288,0.5368996485747756,-0.22198075131946599,0.5270887728459529,3.7554347826086953,0.6525023607176582,0.2931830777757251,0.5011794981771391,0.7102369899828976,-0.6525023607176581,0.15257531584062195,0.5923274196381519,5.902192242833052,0.4795447047179148,-0.2931830777757251,1.9326339039204856,0.6415018167137666,-0.23982314377191644,0.5712322799021415,5.689236111111111,0.7398961390833145,0.30565909861064045,0.5602348653573598,0.7933441936234582,-0.7398961390833145,0.3515981735159817,0.6705850432423266,8.677927927927927,0.5500161342368506,-0.30565909861064045,2.2839359810314166,0.590887057682986,-0.13113906600034475,0.46439522998296423,4.818853974121996,0.7066955814583898,0.1999237659615018,0.45774484834452417,0.7635854341736694,-0.70669558145839,0.5179856115107914,0.6116363636363635,7.459715639810427,0.4771295215869312,-0.1999237659615018,1.8050458715596331,0.13740959894806043,0.06612685560053987,0.23758909591096658,1.8067393458870167,0.4746159854204634,0.03546617915904936,0.26711409395973157,0.3667953667953668,-0.47461598542046346,0.3525773195876289,0.30696378830083565,2.1585365853658534,0.24934383202099739,-0.03546617915904936,0.860790273556231,0.03011009417694658,0.14939759036144576,0.16855069530775682,1.0478796169630642,0.34380610412926393,-0.06627163573990331,0.19069397494531717,0.24180837826627954,-0.34380610412926393,0.34560176665439823,0.21061351603861728,1.637855579868709,0.178069639584606,0.06627163573990331,0.6419382504288164,ID_5LACW9CE2OIB
-0.05135895032802246,0.12443233424159858,0.05521109655150377,0.27324171382376705,0.12019914651493599,-0.07962016070124178,0.027900146842878122,0.058023343689646484,-0.12019914651493598,0.1894814971901177,0.053051823416506744,1.123194865394901,0.04730932493495826,0.07962016070124178,0.5284791544333529,-0.03918555512869768,0.11130851914364394,0.06399117823965782,0.30405405405405417,0.13196480938416422,-0.06959927689062971,0.05293666354104509,0.066114275850164,-0.13196480938416422,0.17124918813596016,0.06009468416069254,1.1415896487985213,0.053228944686370794,0.06959927689062971,0.521797904697533,-0.05193290878105665,0.11721718795673779,0.03729698572542631,0.22028648857917155,0.09921534437663469,-0.08750090468263733,0.01058031420327028,0.03616042077580539,-0.09921534437663473,0.1577492596248766,0.033211868818323734,1.0750341064120053,0.029772645254420735,0.08750090468263733,0.5079365079365079,-0.0610808546292417,0.11798504525777247,0.029193292030231306,0.19713774597495526,0.08972480052108778,-0.08102169733589673,-0.0024595662219572185,0.02764127764127764,-0.08972480052108772,0.16761939885672136,0.025739644970414224,1.056854074542009,0.023453787352328025,0.08102169733589673,0.4969183931090815,-0.04506295559973495,0.10652974229800431,0.05574641861671094,0.24086555516140473,0.1074877315181257,-0.06501837621115937,0.030035335689045935,0.05171377029464823,-0.10748773151812573,0.16383763837638377,0.04835676199709159,1.1090678503487634,0.044284243048403685,0.06501837621115937,0.5243198680956307,-0.042326332794830376,0.10100090991810737,0.05509369226708892,0.2495612495612496,0.11093774379778437,-0.06241769818277588,0.0277878022374594,0.04921898025346301,-0.11093774379778436,0.15337861994994637,0.04620081087526828,1.1035337879727216,0.042508060410656696,0.06241769818277588,0.5137826526194256,ID_O6RIQWT1103E
0.014919782757974889,0.12919121585431179,0.13631857237276934,0.5619765494137352,0.2193527296502125,-0.08210975309654664,0.07554786620530565,0.17295597484276728,-0.21935272965021246,0.2177805216854453,0.15023547880690735,1.4182509505703422,0.1266632548618219,0.08210975309654664,0.578892912571133,0.029404309252217993,0.11113543091655258,0.1458815003968391,0.5816618911174787,0.2253052164261931,-0.06788247213779129,0.10576923076923077,0.18087495988875815,-0.2253052164261932,0.1907945887109314,0.15631205673758863,1.4416296683207104,0.13109204610057368,0.06788247213779129,0.5798319327731093,-0.001081340862669758,0.13889176592439162,0.11943146673685594,0.5134698275862069,0.2042872454448017,-0.09736503856041132,0.07614213197969544,0.14840556009811937,-0.20428724544480173,0.21422325852521132,0.12972273567467646,1.3485357657225154,0.11008896077638491,0.09736503856041132,0.5466043977427515,-0.03882365386649742,0.15076175343490042,0.07993175786680144,0.38235294117647056,0.16049382716049382,-0.11107775442809967,0.018926359256710254,0.09342688330871492,-0.1604938271604938,0.21624969036413177,0.08366020524515388,1.2061099796334012,0.07286866359447003,0.11107775442809967,0.5093317278747742,-0.036815728604471895,0.14030107526881722,0.08092931072451,0.36282433007230974,0.15355535553555355,-0.10283514175708786,0.027087674306779934,0.08729956731992873,-0.15355535553555358,0.2,0.07964502568893038,1.1912994980479643,0.07084499931151603,0.10283514175708786,0.5069219207341191,-0.03920090463626083,0.13666384419983063,0.0798746820522365,0.3559883961873187,0.15109938434476694,-0.09450671094506712,0.024581180522937215,0.08542046773926024,-0.15109938434476694,0.20314204669430505,0.07830646218377242,1.186797243380486,0.0700426149242905,0.09450671094506712,0.5066191840210574,ID_69V1K0KCHH3K
-0.011810789957861017,0.11138389283236372,0.09688982786686524,0.41233595800524947,0.17092808181917094,-0.06668979273263377,0.07276714513556619,0.11604272529295863,-0.17092808181917094,0.18290313627532612,0.10106984349451062,1.2625527921163773,0.08545028763427175,0.06668979273263377,0.5482424859908304,-0.006909258406264336,0.1107903284012991,0.10759429326646114,0.4578811369509044,0.1862910008410429,-0.06302416341443162,0.08177547694372543,0.1268224485719992,-0.18629100084104291,0.18901278215936906,0.11148781595277739,1.2904849039341264,0.09518337163985213,0.06302416341443162,0.5502779674241687,-0.027044361304115434,0.11955890887986069,0.09180064308681674,0.44390480815930067,0.18163751987281399,-0.06480025165146272,0.07164098404974317,0.10623255813953489,-0.181637519872814,0.207035175879397,0.09496200716845879,1.2377185678601166,0.08255421686746989,0.06480025165146272,0.548271092669433,-0.04915390813859794,0.13107511045655382,0.07069092697319888,0.3642030276046304,0.15404896421845574,-0.07207752877044216,0.04484228473998295,0.08115737473535639,-0.15404896421845576,0.22253521126760564,0.0734177215189873,1.1766513056835637,0.06467941507311584,0.07207752877044216,0.5234028015032456,-0.03760812335464459,0.1230294722412611,0.07678367035482643,0.3281442031954116,0.14094668308991729,-0.07858462412960068,0.04261135230744493,0.08048658556907182,-0.14094668308991726,0.19050701186623517,0.0737113537692409,1.175063428778543,0.06585764930460869,0.07858462412960068,0.5145215045230915,-0.06350301984469366,0.12738674277445028,0.050448928793670585,0.30039901197035923,0.13058561162963575,-0.0690968443960827,0.027859127431103102,0.05235642346428846,-0.13058561162963575,0.21163865133195714,0.048741901647436324,1.110498134025637,0.04439953057765031,0.0690968443960827,0.5019803432594984,ID_4TCAUXDQVWDC
0.2944566618639569,-0.08698420784513497,0.3972189560860896,1.7490165224232888,0.4665267576075551,0.18130335559124333,0.36872000783468806,0.5005368262830148,-0.46652675760755513,0.20113607022979602,0.4321495924564487,3.004299226139295,0.3620689655172413,-0.18130335559124333,1.2257498684441324,0.550621001129093,-0.23844593071315856,0.5526636990235496,3.8592200925313946,0.6586576424139876,0.30993318485523386,0.5361470956957793,0.720571027381231,-0.6586576424139876,0.14697406340057637,0.6081457517452747,6.157453936348408,0.4980588806211581,-0.30993318485523386,2.0559284116331096,0.3875242975790775,-0.10974489435375591,0.4278750826173166,2.9228149829738936,0.5937283836753516,0.2043910088865656,0.4191561441330459,0.5990746096009254,-0.5937283836753516,0.2966704077815189,0.5071878429717179,3.9884593190998268,0.4166532582461786,-0.2043910088865656,1.4415015641293014,0.098990709177194,0.060027441115938704,0.2358743285755498,1.7703583061889248,0.4695464362850972,0.07107438016528926,0.20499424422208448,0.33752702968350695,-0.4695464362850971,0.4079799456862335,0.2978495588455211,2.0189910979228487,0.255328640824824,-0.07107438016528926,0.9152542372881355,-0.014389989572471345,0.14115669438008274,0.1399049500720884,0.9105133132034036,0.3128359898142035,-0.05015353121801433,0.11708530615520424,0.17726657645466848,-0.31283598981420346,0.322457857531267,0.16183173588924382,1.4309210526315788,0.1440615835777126,0.05015353121801433,0.6096172374529211,-0.05270106722411706,0.16698916408668732,0.07763329770811066,0.49181166837256907,0.19737112343397,-0.11046689044858102,0.046866582869455914,0.09854908611268136,-0.19737112343397,0.26493918561607616,0.08783552917330242,1.2186454849498327,0.0761133210439507,0.11046689044858102,0.5099274031312866,ID_YYRT70H41G2P
0.0671506352087114,0.10536325599087107,0.18071895424836598,1.1252006420545744,0.3600410888546482,-0.03092406221408966,0.19171917191719173,0.2639618138424821,-0.3600410888546482,0.27332782824112306,0.22158203799654574,1.7172503242542152,0.18052230685527743,0.03092406221408966,0.6722518405686722,0.11329511329511331,0.03854768360249912,0.2366668864130793,1.201438848920863,0.3752808988764045,0.04776579352850539,0.26944617299315493,0.30657557643040134,-0.3752808988764044,0.22937168811506434,0.26507956715467856,1.8842364532019706,0.22242874845105332,-0.04776579352850539,0.7591168444554701,0.11608961303462319,0.05527421614050211,0.25151668351870576,1.3240223463687153,0.3983193277310924,0.025735860687316998,0.22195704057279236,0.31437598736176936,-0.3983193277310924,0.24355300859598855,0.27711884753901556,1.9170506912442395,0.2372813990461049,-0.025735860687316998,0.7561917745966824,0.10670731707317066,0.0860260176248427,0.24612447940768153,1.2733245729303544,0.3890004014452027,0.0061064262867112536,0.20159749956589687,0.3261786124952089,-0.3890004014452027,0.32479276563677467,0.28957465532414184,1.968145620022753,0.24985320023487956,-0.0061064262867112536,0.7442460744246073,0.10730478589420654,0.09276648436693838,0.2448326771653543,1.068880688806888,0.34829659318637274,-0.023086975461013504,0.19290780141843972,0.3099688473520249,-0.34829659318637274,0.26390870185449355,0.2741567695961995,1.8984198645598194,0.23559589581689028,0.023086975461013504,0.7036184898556788,0.061167747914735844,0.1027524733078656,0.20924225028702637,1.1064087061668681,0.3561697158427404,-0.0167913080287851,0.17345907713034692,0.26460980036297643,-0.3561697158427403,0.29788597053171045,0.23787341772151896,1.71964461994077,0.20808753568030447,0.0167913080287851,0.6614771217011582,ID_4R7AXTGUE0LZ
0.49471458773784355,-0.1860426103002852,0.4569257352422597,3.3182125930941098,0.6239338001273075,0.2711509715994021,0.48688658351789255,0.6844051234649412,-0.6239338001273074,0.2665606783253842,0.5580878121228997,5.3372384937238495,0.44241165424230355,-0.2711509715994021,1.8103888731195006,0.721240413471157,-0.38819416431356724,0.7403067032746267,6.725458898643256,0.7707856946858136,0.4454233238763626,0.6532877882152007,0.8410041841004184,-0.7707856946858136,0.12972972972972974,0.7479615048118985,11.578947368421053,0.6466172743224801,-0.4454233238763626,3.229896563229897,0.6761822125813449,-0.332092125224107,0.6495008616540653,7.806818181818182,0.7960602549246814,0.4080242240726722,0.648936170212766,0.8176487833479917,-0.7960602549246814,0.44427244582043346,0.7225281024343034,9.967845659163988,0.6202985222161815,-0.4080242240726722,2.837961550198352,0.43448016544463236,-0.10315911226776553,0.44106685679100366,3.749145591250854,0.6521222209012008,0.19309693483300422,0.4149271968231341,0.6441079034548036,-0.6521222209012009,0.37602927721866425,0.541970477171301,4.61968085106383,0.44255365272057234,-0.19309693483300422,1.4916273078574496,0.15765765765765768,0.07351615810480228,0.2589205397301349,1.9940828402366861,0.49925925925925924,0.029850746268656716,0.22654277345722654,0.39746835443037976,-0.4992592592592593,0.39925173703901656,0.33697560975609747,2.319327731092437,0.277207062600321,-0.029850746268656716,0.8401826484018265,-0.028200972447325754,0.1734215605183348,0.11983050381091272,0.8248175182481752,0.29198966408268734,-0.10406616126809097,0.0925287839314228,0.15473441108545036,-0.29198966408268734,0.31218974076116934,0.13976483607691245,1.366120218579235,0.12291843070843919,0.10406616126809097,0.5581794761700302,ID_QPIU2EE8ECJV
